replies_count,participants_count,likes,comments,shares,website_type,friends,followes,safety_r,reputation,trustworthiness,child_safety,date,domain_rank
0,1,0,0,0,2,0,0,1,3.1,62,77,819,0
0,0,0,0,0,2,0,0,2,4.5,91,88,799,40299
0,1,0,0,0,2,0,0,1,3.9,77,0,806,0
0,1,0,0,0,2,247459,141328,2,4,81,85,817,14170
0,1,0,0,0,2,0,0,1,3.4,67,78,818,77628
0,1,0,0,0,2,127093,128617,2,4.3,87,87,815,23950
0,1,0,0,0,2,0,0,1,3.1,63,86,816,91878
0,0,0,0,0,8,942649,944949,2,4.6,92,92,818,18495
0,1,0,0,0,2,416462,418512,1,2.5,50,46,808,68691
0,1,0,0,0,2,0,0,1,1.7,34,35,819,32398
0,1,0,0,0,2,127093,128617,2,4.3,87,87,814,23950
0,1,0,0,0,2,31593,30850,1,3.5,63,85,792,0
0,1,0,0,0,2,0,0,1,3.4,67,78,817,77628
0,0,0,0,0,2,0,0,2,4.5,91,88,807,40299
0,0,0,0,0,2,0,0,1,0,0,0,811,0
0,1,0,0,0,2,118605,114819,2,4.5,90,91,814,26413
0,1,0,0,0,1,0,0,2,4.2,83,83,819,1550
0,1,0,0,0,2,0,0,2,4.2,83,80,816,18369
0,1,0,0,0,2,0,0,2,4.1,82,90,819,8968
0,1,0,0,0,2,628597,617338,1,3,60,87,820,58305
0,1,0,0,0,2,0,0,1,3,61,82,813,0
0,1,0,0,0,2,44979,43167,2,4,81,84,819,93150
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,0,0,0,2,0,0,2,3.8,75,98,803,91187
0,1,0,0,0,2,0,0,1,3.4,67,78,815,77628
0,1,0,0,0,2,0,0,1,3,61,65,817,0
0,0,0,0,0,3,0,0,1,1.3,26,24,819,0
0,1,0,0,0,2,0,0,1,2.6,52,49,797,36845
0,1,0,0,0,2,0,0,1,2.6,52,49,816,36845
0,1,0,0,0,2,77740,76520,1,3,60,65,817,65060
0,1,0,0,0,2,846903,806206,2,4.7,93,91,815,19375
0,1,0,0,0,2,0,0,1,3,61,65,819,0
0,1,179,0,179,2,422730,424756,2,4.3,87,87,819,538
0,1,0,0,0,2,0,0,1,2.5,51,41,810,94243
0,1,0,0,0,2,0,0,1,3.9,77,0,809,0
0,1,0,0,0,2,358257,150016,2,3.6,73,71,816,10352
0,1,0,0,0,2,0,0,2,3.9,78,79,814,34478
0,1,0,0,0,2,0,0,1,3.9,77,0,807,0
0,1,0,0,0,1,894210,903764,2,3.6,72,85,813,15846
0,0,0,0,0,2,0,0,2,4.6,92,91,808,75353
0,1,0,0,0,2,4157,4344,1,3.8,76,97,809,51246
0,1,0,0,0,2,628597,617338,1,3,60,87,801,58305
0,1,0,0,0,2,0,0,1,0,0,0,804,0
0,1,0,0,0,2,0,0,1,3.4,67,67,816,0
0,1,0,0,0,2,189418,186681,1,3.4,67,76,813,0
0,1,0,0,0,2,846903,806206,2,4.7,93,91,815,19375
0,1,0,0,0,2,0,0,2,4.5,89,88,800,63847
0,1,0,0,0,2,79800,79476,1,2.7,54,49,805,0
0,1,0,0,0,2,0,0,1,0,0,0,804,0
0,1,0,0,0,2,0,0,1,0,0,0,819,17592
0,0,0,0,0,3,0,0,2,4.3,86,84,819,41475
0,1,0,0,0,2,0,0,1,0,0,0,816,30230
0,1,0,0,0,2,0,0,1,3.1,62,62,819,0
0,1,0,0,0,2,0,0,1,2.6,53,59,819,35234
0,1,0,0,0,5,0,0,1,2.3,45,24,793,25945
0,0,0,0,0,2,242009,249571,2,3.2,64,65,818,31016
0,1,0,0,0,2,231947,228432,1,3.7,74,87,811,0
0,0,0,0,0,2,247038,239927,2,4.5,89,89,811,23405
0,1,0,0,0,2,616920,597053,2,3.5,70,74,810,10414
0,1,0,0,0,2,28514,26157,1,3,60,72,814,0
0,1,0,0,0,2,0,0,1,2.6,53,59,800,22432
0,1,0,0,0,2,77740,76520,1,3,60,65,818,65060
0,1,0,0,0,2,0,0,2,4.7,93,90,792,56487
0,1,0,0,0,2,0,0,1,0,0,0,804,0
0,0,0,0,0,2,0,0,2,4.6,92,91,820,75353
0,1,0,0,0,2,0,0,1,3.5,70,82,814,60570
0,1,0,0,0,5,0,0,1,2.2,44,39,792,0
0,1,0,0,0,2,0,0,1,3.6,73,71,818,0
0,1,0,0,0,2,0,0,1,3.6,73,71,805,0
0,1,0,0,0,2,0,0,1,0,0,0,798,0
0,1,0,0,0,2,457911,402901,2,4,79,87,818,30890
0,1,0,0,0,2,0,0,2,4.6,92,92,814,48959
0,1,0,0,0,2,0,0,1,3.4,67,78,819,77628
0,1,0,0,0,5,37718,36462,2,4.3,86,88,814,34811
0,1,0,0,0,2,0,0,2,4.5,90,89,806,54210
0,1,0,0,0,2,1402,1375,1,0,0,0,808,0
0,0,0,0,0,2,0,0,2,4.5,89,91,804,0
0,0,0,0,0,2,242009,249571,2,3.2,64,65,816,31016
0,1,0,0,0,2,0,0,1,0,0,0,819,61606
0,0,0,0,0,2,0,0,2,4,81,80,820,22891
0,1,0,0,0,2,118605,114819,2,4.5,90,91,818,26413
0,1,0,0,0,2,0,0,1,3.4,67,67,817,0
0,1,0,0,0,5,0,0,1,2.3,45,24,818,25945
0,1,0,0,0,2,118605,114819,2,4.5,90,91,816,26413
0,1,0,0,0,2,0,0,1,0,0,0,807,0
0,1,0,0,0,1,0,0,2,4.6,92,91,818,4617
0,1,0,0,0,2,614338,622508,1,3.3,66,84,806,48717
0,1,0,0,0,2,0,0,2,3.9,78,79,812,34478
0,1,0,0,0,2,0,0,1,3.1,63,74,819,0
0,1,0,0,0,2,0,0,1,2.6,53,59,816,43665
0,1,0,0,0,2,0,0,1,0,0,0,814,67400
0,1,0,0,0,2,0,0,2,3.9,78,79,811,34478
0,0,0,0,0,2,0,0,2,4,81,80,820,22891
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,62,1,62,2,358257,150016,2,3.6,73,71,812,10352
0,1,0,0,0,2,0,0,1,0,0,0,815,30230
0,1,0,0,0,2,44979,43167,2,4,81,84,812,93150
0,1,0,0,0,2,0,0,1,4,80,86,819,0
0,1,0,0,0,2,0,0,2,4.5,89,88,805,63847
0,0,0,0,0,8,942649,944949,2,4.6,92,92,820,18495
0,1,0,0,0,2,628597,617338,1,3,60,87,812,58305
0,1,0,0,0,1,0,0,2,4.2,83,83,819,1550
0,1,0,0,0,1,0,0,2,4.6,92,91,813,4617
0,1,0,0,0,2,330704,318461,2,4.3,87,89,820,18533
0,1,0,0,0,2,0,0,1,0,0,0,819,0
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,0,0,0,2,846903,806206,2,4.7,93,91,812,19375
0,1,0,0,0,3,537448,523515,2,4.2,83,86,816,37161
0,0,0,0,0,2,0,0,2,4.5,89,91,817,0
0,0,0,0,0,8,942649,944949,2,4.6,92,92,819,18495
0,1,0,0,0,2,79800,79476,1,2.7,54,49,805,0
0,1,0,0,0,2,0,0,2,4.5,90,89,818,54210
0,1,0,0,0,2,0,0,2,4.4,88,91,795,0
0,0,0,0,0,2,0,0,2,4.5,89,91,804,0
0,1,0,0,0,2,0,0,1,0,0,0,809,0
0,1,0,0,0,2,111722,106126,2,3.3,65,70,817,40480
0,1,0,0,0,2,0,0,1,0,0,0,799,0
0,1,0,0,0,2,0,0,2,4.4,88,91,802,0
0,0,0,0,0,2,247038,239927,2,4.5,89,89,812,23405
0,1,0,0,0,2,44979,43167,2,4,81,84,812,93150
0,1,0,0,0,2,242009,249571,2,3.2,64,65,819,31016
0,1,0,0,0,2,0,0,1,3.4,67,67,807,0
0,1,0,0,0,2,0,0,1,3.6,73,71,811,0
0,1,0,0,0,2,0,0,1,2.5,49,34,820,12387
0,1,0,0,0,2,628597,617338,1,3,60,87,814,58305
0,0,0,0,0,2,0,0,2,4.5,89,91,811,0
0,1,0,0,0,1,894210,903764,2,3.6,72,85,793,15846
0,1,0,0,0,2,12055,11750,1,3.3,66,69,811,0
0,1,0,0,0,2,12055,11750,1,3.3,66,69,819,0
0,1,0,0,0,2,0,0,2,4.7,93,90,813,64783
0,1,0,0,0,2,10255,10664,1,3.3,65,82,791,0
0,1,0,0,0,2,4949,4925,1,3,60,68,818,62759
0,1,0,0,0,2,0,0,2,3.9,78,79,819,34478
0,1,0,0,0,2,0,0,1,0,0,0,817,61606
0,1,0,0,0,2,1402,1375,1,0,0,0,807,0
0,1,0,0,0,2,31190,31215,1,2.5,50,33,817,0
0,0,0,0,0,3,0,0,1,1.3,26,24,817,0
0,1,0,0,0,2,0,0,1,3.4,67,67,814,0
0,1,0,0,0,2,31593,30850,1,3.5,63,85,798,0
0,1,0,0,0,2,0,0,1,2.6,53,59,805,22432
0,1,0,0,0,2,0,0,1,3.3,66,72,811,0
0,1,0,0,0,2,0,0,2,4.6,92,92,811,48959
0,0,823,0,823,7,823844,815195,2,4.7,93,89,812,16425
0,1,0,0,0,2,26489,26652,1,3.6,72,80,813,0
0,1,0,0,0,2,0,0,1,2.1,43,27,815,0
0,1,0,0,0,2,0,0,1,2.5,49,34,820,12387
0,0,0,0,0,8,942649,944949,2,4.6,92,92,818,18495
0,1,0,0,0,2,0,0,2,3.9,78,79,818,34478
0,1,0,0,0,2,616920,597053,2,3.5,70,74,813,10414
0,1,0,0,0,5,0,0,1,2.3,45,24,814,25945
0,1,0,0,0,2,0,0,1,3.1,62,62,817,0
0,0,0,0,0,2,846903,806206,2,4.7,93,91,809,42575
0,1,0,0,0,1,894210,903764,2,3.6,72,85,813,15846
0,1,0,0,0,5,37718,36462,2,4.3,86,88,814,34811
0,1,0,0,0,2,0,0,1,3.6,73,71,810,0
0,1,0,0,0,2,0,0,1,3.9,77,0,819,0
0,1,0,0,0,2,0,0,1,2.6,53,59,815,43665
0,1,0,0,0,2,0,0,1,0,0,0,800,0
0,1,0,0,0,2,231947,228432,1,3.7,74,87,805,0
0,1,0,0,0,2,0,0,1,2.9,58,80,794,0
0,1,0,0,0,2,0,0,1,3.9,77,0,818,0
0,0,0,0,0,3,0,0,1,1.3,26,24,816,0
0,1,0,0,0,2,77740,76520,1,3,60,65,818,65060
0,1,0,0,0,2,0,0,2,4.5,91,90,798,53149
0,1,0,0,0,2,0,0,1,3.9,77,0,809,0
0,1,0,0,0,2,0,0,2,4.5,91,90,797,53149
0,1,0,0,0,2,0,0,1,2.5,51,41,818,94243
0,1,0,0,0,2,0,0,2,4.7,93,90,805,56487
0,1,0,0,0,2,0,0,1,3.1,63,86,814,91878
0,1,0,0,0,2,0,0,2,3.7,74,80,802,96853
0,0,0,0,0,2,0,0,2,4.5,89,91,804,0
0,1,0,0,0,2,0,0,2,4.6,92,92,819,48959
0,1,0,0,0,2,0,0,1,2.6,52,49,815,36845
0,1,0,0,0,2,0,0,2,4.1,82,90,819,8968
0,1,0,0,0,2,0,0,1,3.1,63,86,819,91878
0,0,0,0,0,2,0,0,1,3.1,63,75,806,84363
0,1,0,0,0,2,996193,739521,2,4.2,83,80,799,0
0,1,0,0,0,2,62322,60724,2,4.5,89,92,818,63072
0,1,0,0,0,2,457911,402901,2,4,79,87,811,30890
0,0,0,0,0,3,0,0,1,1.3,26,24,819,0
0,0,0,0,0,8,942649,944949,2,4.6,92,92,818,18495
0,1,0,0,0,2,42042,41347,1,4.9,98,97,815,0
0,1,0,0,0,2,0,0,1,3.1,63,77,812,0
0,1,0,0,0,2,0,0,1,0,0,0,818,67400
0,1,0,0,0,2,79800,79476,1,2.7,54,49,819,0
0,1,0,0,0,2,28514,26157,1,3,60,72,816,0
0,1,0,0,0,2,62322,60724,2,4.5,89,92,817,63072
0,1,0,0,0,2,0,0,1,3,60,0,813,0
0,1,0,0,0,2,0,0,1,3.6,73,74,797,37614
0,1,0,0,0,2,9916,9353,1,4.7,93,82,818,0
0,1,0,0,0,1,894210,903764,2,3.6,72,85,806,15846
0,1,0,0,0,2,0,0,1,3.5,70,39,817,0
0,1,375,0,375,3,0,0,2,4,79,80,819,2774
0,1,0,0,0,2,0,0,1,3.3,66,72,818,0
0,1,0,0,0,2,0,0,1,3.3,66,61,819,17423
0,1,0,0,0,2,31190,31215,1,2.5,50,33,818,0
0,1,0,0,0,2,0,0,1,2.6,53,59,816,43665
0,1,0,0,0,5,37718,36462,2,4.3,86,88,815,34811
0,1,0,0,0,2,0,0,1,3.3,66,61,819,17423
0,1,0,0,0,2,79800,79476,1,2.7,54,49,815,0
0,1,0,0,0,2,0,0,1,3.1,63,86,817,91878
0,1,0,0,0,2,0,0,2,4.4,88,91,819,0
0,1,0,0,0,2,1402,1375,1,0,0,0,815,0
0,1,0,0,0,3,0,0,2,4.3,86,84,819,41475
0,1,0,0,0,2,28514,26157,1,3,60,72,818,0
0,1,0,0,0,2,0,0,1,2.6,52,49,807,36845
0,1,0,0,0,2,440208,914158,1,2.8,56,45,820,23040
0,0,2,1,2,2,224402,223919,2,3.1,63,70,820,1616
0,1,0,0,0,2,628597,617338,1,3,60,87,819,58305
0,1,0,0,0,2,0,0,1,3,60,29,818,0
0,1,0,0,0,1,0,0,2,4.6,92,91,817,4617
0,1,0,0,0,2,0,0,1,3.4,67,78,818,77628
0,1,0,0,0,3,537448,523515,2,4.2,83,86,814,37161
0,1,0,0,0,5,37718,36462,2,4.3,86,88,815,34811
0,0,0,0,0,2,0,0,2,4.5,91,53,802,33221
0,1,0,0,0,2,0,0,1,2.6,52,49,799,36845
0,1,0,0,0,2,62322,60724,2,4.5,89,92,818,63072
0,1,0,0,0,2,0,0,2,4.5,89,88,814,63847
0,1,0,0,0,5,0,0,1,2.2,44,39,795,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,798,60463
0,1,0,0,0,2,189418,186681,1,3.4,67,76,811,0
0,1,0,0,0,2,0,0,1,3.6,73,71,804,0
0,1,0,0,0,2,17731,17847,1,2.8,56,73,814,0
0,1,0,0,0,2,628597,617338,1,3,60,87,815,58305
0,1,0,0,0,2,0,0,1,3.3,66,72,813,0
0,1,0,0,0,2,0,0,1,0,0,0,815,0
0,1,0,0,0,2,0,0,2,3.9,78,79,812,34478
0,1,0,0,0,2,0,0,1,3.3,66,72,810,0
0,1,0,0,0,2,111722,106126,2,3.3,65,70,819,40480
0,1,0,0,0,2,440208,914158,1,2.8,56,45,816,23040
0,0,0,0,0,3,0,0,1,1.3,26,24,820,0
0,1,0,0,0,2,127093,128617,2,4.3,87,87,815,23950
0,1,0,0,0,2,628597,617338,1,3,60,87,818,58305
0,1,0,0,0,2,0,0,2,4.2,84,84,807,46814
0,1,0,0,0,2,0,0,1,3.4,67,78,817,77628
0,1,0,0,0,2,0,0,2,4.1,82,90,819,8968
0,1,0,0,0,2,0,0,1,2.6,53,59,814,35234
0,1,0,0,0,2,44979,43167,2,4,81,84,818,93150
0,1,0,0,0,2,0,0,1,3,61,65,818,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,806,60463
0,1,45,0,45,3,0,0,2,4,79,80,820,2774
0,1,0,0,0,2,0,0,1,0,0,0,807,0
0,1,0,0,0,2,127093,128617,2,4.3,87,87,818,23950
0,0,0,0,0,2,0,0,2,4.2,83,82,812,25709
0,1,0,0,0,2,247459,141328,2,4,81,85,819,14170
0,1,0,0,0,2,0,0,1,0,0,0,811,17592
0,0,0,0,0,2,0,0,2,4.2,83,82,817,25709
0,1,0,0,0,2,440208,914158,1,2.8,56,45,819,23040
0,1,0,0,0,2,0,0,1,3.1,63,77,805,0
0,1,0,0,0,2,0,0,2,3.9,78,79,818,34478
0,1,0,0,0,2,358257,150016,2,3.6,73,71,811,10352
0,1,0,0,0,3,537448,523515,2,4.2,83,86,812,37161
0,1,0,0,0,2,118605,114819,2,4.5,90,91,816,26413
0,0,0,0,0,3,0,0,1,1.3,26,24,819,0
0,1,0,0,0,2,0,0,1,1.7,34,35,818,32398
0,1,0,0,0,2,0,0,2,4.1,82,86,813,48413
0,1,0,0,0,2,0,0,1,4,81,77,818,0
0,1,0,0,0,5,0,0,1,2.3,45,24,813,25945
0,1,0,0,0,2,0,0,1,0,0,0,809,61606
0,1,0,0,0,2,0,0,1,2.6,53,59,803,22432
0,1,0,0,0,2,457911,402901,2,4,79,87,814,30890
0,1,0,0,0,2,0,0,1,2.1,43,27,811,0
0,1,0,0,0,2,0,0,2,4.6,92,92,811,48959
0,1,0,0,0,2,0,0,1,2.6,53,59,812,35234
0,0,68,3,68,2,224402,223919,2,3.1,63,70,819,1616
0,1,0,0,0,2,0,0,2,4.7,93,90,809,64783
0,1,0,0,0,2,127093,128617,2,4.3,87,87,818,23950
0,1,0,0,0,2,21813,22456,1,3,60,0,798,0
0,1,0,0,0,2,0,0,1,3.1,63,86,811,91878
0,1,0,0,0,3,0,0,2,4.3,86,84,819,41475
0,1,0,0,0,1,0,0,2,4.6,92,91,820,4617
0,1,0,0,0,2,31190,31215,1,2.5,50,33,820,0
0,0,0,0,0,2,0,0,1,3.1,63,75,819,84363
0,0,0,0,0,2,0,0,1,0,0,0,801,0
0,1,0,0,0,2,0,0,1,3.1,63,77,799,0
0,0,0,0,0,1,894210,903764,2,3.6,72,85,812,15846
0,1,22,0,22,3,0,0,2,4,79,80,818,2774
0,1,0,0,0,2,247459,141328,2,4,81,85,819,14170
0,1,699,0,699,1,0,0,2,4.6,92,91,816,4617
0,1,0,0,0,2,77740,76520,1,3,60,65,819,65060
0,1,0,0,0,2,0,0,1,3,60,0,814,0
0,1,0,0,0,2,0,0,2,4.5,90,89,808,54210
0,1,0,0,0,3,537448,523515,2,4.2,83,86,818,37161
0,1,0,0,0,2,0,0,1,2.6,53,59,815,35234
0,1,0,0,0,2,0,0,1,3.1,62,62,819,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,813,60463
0,1,0,0,0,2,0,0,1,2.6,52,49,812,36845
0,1,0,0,0,2,0,0,1,2.1,43,27,819,0
0,1,0,0,0,2,616920,597053,2,3.5,70,74,815,10414
0,1,0,0,0,2,0,0,1,0,0,0,804,17592
0,1,0,0,0,2,628597,617338,1,3,60,87,813,58305
0,1,0,0,0,2,44979,43167,2,4,81,84,807,93150
0,0,0,0,0,2,0,0,2,4.5,91,88,792,40299
0,1,0,0,0,2,26489,26652,1,3.6,72,80,800,0
0,1,0,0,0,2,628597,617338,1,3,60,87,812,58305
0,1,0,0,0,2,111722,106126,2,3.3,65,70,817,40480
0,1,0,0,0,2,0,0,1,3.6,73,71,808,0
0,0,0,0,0,2,0,0,2,4.4,88,88,816,61423
0,1,0,0,0,2,189418,186681,1,3.4,67,76,807,0
0,1,0,0,0,2,34512,34121,1,3.9,77,24,804,0
0,1,0,0,0,2,0,0,1,2.5,49,34,820,12387
0,1,0,0,0,2,0,0,1,3.6,73,71,810,0
0,1,114,0,114,3,0,0,2,4,79,80,818,2774
0,1,0,0,0,2,77740,76520,1,3,60,65,818,65060
0,0,0,0,0,2,0,0,2,4.2,83,82,813,25709
0,1,0,0,0,2,0,0,1,0,0,0,818,0
0,1,0,0,0,2,0,0,1,2.5,51,41,817,94243
0,1,0,0,0,2,0,0,1,3.9,77,0,808,0
0,0,0,0,0,2,0,0,2,4.5,91,53,803,33221
0,1,0,0,0,2,0,0,2,4.5,90,89,818,54210
0,1,0,0,0,2,21813,22456,1,3,60,0,805,0
0,1,0,0,0,2,0,0,1,2.6,53,59,812,35234
0,1,0,0,0,2,0,0,2,4.5,89,87,819,82758
0,1,8,0,8,6,0,0,0,2.8,56,59,819,6416
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,0,0,0,0,2,0,0,2,4.2,83,82,817,25709
0,0,0,0,0,2,0,0,2,4.6,92,91,812,75353
0,1,0,0,0,2,0,0,1,0,0,0,816,0
0,1,0,0,0,2,0,0,1,2.5,51,41,818,94243
0,1,0,0,0,2,0,0,1,0,0,0,802,0
0,1,0,0,0,2,0,0,1,3,60,0,818,0
0,1,0,0,0,2,0,0,1,3,60,0,818,0
0,1,452,0,452,6,0,0,0,2.8,56,59,814,6416
0,1,0,0,0,2,416462,418512,1,2.5,50,46,806,68691
0,1,0,0,0,2,0,0,1,3.4,67,67,809,0
0,1,0,0,0,5,37718,36462,2,4.3,86,88,814,34811
0,1,0,0,0,2,0,0,1,2.5,49,34,820,12387
0,1,0,0,0,2,0,0,1,4,81,77,814,0
0,0,0,0,0,2,0,0,2,4.4,88,88,819,61423
0,1,0,0,0,2,44979,43167,2,4,81,84,817,93150
0,0,0,0,0,8,942649,944949,2,4.6,92,92,818,18495
0,1,0,0,0,2,0,0,1,0,0,0,792,0
0,1,0,0,0,2,0,0,1,3.9,77,0,813,0
0,1,0,0,0,2,0,0,1,2.5,51,41,814,94243
0,0,0,0,0,2,242009,249571,2,3.2,64,65,816,31016
0,1,0,0,0,2,330704,318461,2,4.3,87,89,819,18533
0,1,0,0,0,2,0,0,1,0,0,0,811,0
0,1,0,0,0,2,440208,914158,1,2.8,56,45,816,23040
0,1,25,0,25,3,0,0,2,4,79,80,818,2774
0,0,0,0,0,2,0,0,2,4.4,88,88,819,61423
0,1,0,0,0,2,111722,106126,2,3.3,65,70,813,40480
0,1,0,0,0,2,4949,4925,1,3,60,68,814,62759
0,1,0,0,0,2,0,0,1,3.4,68,89,819,68648
0,1,0,0,0,2,0,0,1,3.5,70,82,790,60570
0,1,0,0,0,2,0,0,1,0,0,0,819,61606
0,1,0,0,0,2,0,0,2,4.7,93,90,813,64783
0,1,0,0,0,5,0,0,1,2.3,45,24,806,25945
0,1,0,0,0,2,0,0,1,3.1,63,86,816,91878
0,1,0,0,0,2,31593,30850,1,3.5,63,85,807,0
0,1,0,0,0,1,0,0,2,4.6,92,91,818,4617
0,0,0,0,0,2,0,0,2,4.6,92,91,808,75353
0,0,0,0,0,2,247038,239927,2,4.5,89,89,819,23405
0,1,0,0,0,2,0,0,1,2.6,53,59,816,43665
0,1,0,0,0,2,0,0,1,3,60,0,814,0
0,1,0,0,0,2,0,0,1,3.6,73,89,799,0
0,1,0,0,0,2,62322,60724,2,4.5,89,92,820,63072
0,0,2,0,2,2,224402,223919,2,3.1,63,70,820,1616
0,1,0,0,0,2,28514,26157,1,3,60,72,817,0
0,1,0,0,0,2,0,0,2,4.7,93,90,814,64783
0,1,0,0,0,2,457911,402901,2,4,79,87,814,30890
0,1,0,0,0,2,0,0,1,0,0,0,804,0
