replies_count,participants_count,likes,comments,shares,website_type,safety_r,reputation,trustworthiness,child_safety,domain_rank,readability
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,2,4.7,94,82,2182,1
0,0,0,0,0,4,1,0,0,0,0,3
0,0,0,0,0,2,1,0,0,0,3921,0
0,0,0,0,0,2,2,3.1,63,68,0,5
0,0,0,0,0,2,2,3.1,63,68,0,0
0,0,0,0,0,1,2,3.6,72,85,15846,3
0,0,0,0,0,2,2,3.1,63,68,0,0
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,1,856,0,856,2,2,4,81,76,12993,0
0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,0,0,2,1,3,60,0,18896,1
0,0,0,0,0,2,2,4.5,91,53,33221,1
0,0,0,0,0,2,1,3.3,65,84,7587,0
0,0,61,0,61,2,2,4.7,94,82,2182,4
0,0,0,0,0,2,1,4,80,93,43327,0
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,2,4,81,85,14170,4
0,0,9,0,9,2,2,4.7,94,82,2182,4
0,0,0,0,0,2,1,4,80,93,43327,0
0,0,0,0,0,2,1,4.3,87,0,0,5
0,1,0,0,0,2,2,4.5,89,87,82758,5
0,0,0,0,0,2,1,0,0,0,0,2
0,0,0,0,0,2,1,3.3,66,61,17423,2
0,0,0,0,0,2,1,0,0,0,0,2
0,0,0,0,0,3,1,2.5,50,52,88660,3
0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,0,0,2,2,3.1,63,68,0,0
0,0,0,0,0,2,1,0,0,0,0,0
0,1,0,0,0,2,2,3.9,77,99,6659,5
0,0,0,0,0,2,1,0,0,0,3921,0
0,0,0,0,0,2,2,4.1,82,90,8968,2
0,0,0,0,0,8,2,4.6,92,92,18495,1
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,517,0,517,7,2,4.7,93,89,16425,5
0,0,0,0,0,2,1,2.4,48,3,0,2
0,0,0,0,0,4,1,0,0,0,0,0
0,0,0,0,0,2,1,2.9,58,80,0,3
0,0,0,0,0,2,1,0,0,0,0,1
0,0,0,0,0,2,1,0,0,0,0,2
0,1,0,0,0,2,2,4.5,89,87,82758,2
0,0,942,0,942,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,2,3.5,70,74,10414,0
0,0,0,0,0,2,2,4.7,94,94,0,4
0,0,0,0,0,2,1,0,0,0,3921,1
0,0,0,0,0,2,1,2.8,56,56,44451,1
0,0,0,0,0,2,1,4,80,93,43327,0
0,0,0,0,0,2,1,0,0,0,0,1
0,0,0,0,0,2,2,3.5,69,70,79662,0
0,1,3,0,3,2,2,4,81,76,12993,0
0,0,0,0,0,2,1,0,0,0,3921,2
0,0,0,0,0,2,1,2.5,50,11,0,2
0,0,0,0,0,2,2,3.5,69,70,79662,3
0,0,0,0,0,2,1,2.5,50,0,0,4
0,0,0,0,0,2,2,3.1,63,68,0,2
0,0,0,0,0,1,1,3,60,54,25689,0
0,0,0,0,0,2,2,3.1,63,68,0,3
0,0,0,0,0,2,1,0,0,0,0,3
0,0,0,0,0,2,1,2.5,50,0,0,2
0,0,0,0,0,2,1,0,0,0,0,2
0,0,0,0,0,2,1,0,0,0,3921,0
0,0,0,0,0,2,1,2.5,50,11,0,5
0,0,0,0,0,2,1,0,0,0,0,2
0,0,0,0,0,2,1,4,80,93,43327,1
0,0,0,0,0,2,2,3.1,63,68,0,0
0,0,0,0,0,2,1,0,0,0,0,4
0,1,0,0,0,2,2,4.5,89,87,82758,3
0,0,0,0,0,2,2,3.5,69,70,79662,0
0,0,0,0,0,2,2,3.1,63,68,0,0
0,0,0,0,0,2,1,0.3,7,29,36674,2
0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,0,0,2,1,0,0,0,0,2
0,0,0,0,0,2,1,2.5,50,0,0,0
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,2,4.3,85,87,23349,2
0,0,0,0,0,2,1,4,80,93,43327,1
0,0,0,0,0,2,1,2.1,42,58,0,3
0,0,0,0,0,2,1,3.3,65,84,7587,2
0,0,0,0,0,2,2,4.4,88,88,61423,3
0,0,0,0,0,2,1,4.2,84,0,0,0
0,0,0,0,0,2,1,4,80,93,43327,2
0,0,0,0,0,2,2,3.5,69,70,79662,2
0,0,0,0,0,2,1,0,0,0,0,1
0,0,0,0,0,1,2,3.6,72,85,15846,1
0,0,0,0,0,2,2,3.5,69,70,79662,0
0,0,0,0,0,1,2,3.6,72,85,15846,3
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,1,4,80,93,43327,0
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,1,0,0,0,61606,1
0,0,0,0,0,2,2,4.3,86,89,70635,0
0,0,0,0,0,2,1,0,0,0,0,1
0,0,777,0,777,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,1,3.5,70,0,87365,4
0,0,0,0,0,2,1,2.5,50,0,0,2
0,0,0,0,0,2,1,0,0,0,0,2
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,1,4,80,93,43327,0
0,1,0,0,0,2,2,4.5,89,87,82758,2
0,0,0,0,0,2,2,3.1,63,68,0,2
0,0,0,0,0,2,2,3.5,69,70,79662,1
0,0,0,0,0,2,1,4,80,93,43327,0
0,0,0,0,0,2,1,4.3,86,100,0,0
0,0,0,0,0,2,1,3,60,0,18896,1
0,1,0,0,0,2,2,4.5,89,87,82758,3
0,1,0,0,0,3,2,4.3,86,84,41475,0
0,0,0,0,0,2,1,0,0,0,0,3
0,0,654,0,654,2,2,4.7,94,82,2182,0
0,0,0,0,0,1,1,3,60,54,25689,0
0,0,0,0,0,2,2,4.7,94,82,2182,1
0,0,0,0,0,2,1,0,0,0,0,0
0,1,0,0,0,2,2,4.5,89,87,82758,2
0,0,0,0,0,2,1,0,0,0,98679,0
0,0,0,0,0,2,2,4.7,94,94,0,2
0,0,0,0,0,2,2,4.7,94,82,2182,3
0,0,0,0,0,2,1,0,0,0,0,2
0,0,0,0,0,2,1,4,80,93,43327,5
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,1,2.8,56,56,44451,0
0,0,0,0,0,2,1,0,0,0,0,2
0,0,666,0,666,2,2,4.7,94,82,2182,0
0,1,0,0,0,2,2,4.3,87,87,23950,1
0,0,0,0,0,2,1,3.6,72,93,0,0
0,0,0,0,0,2,2,3.1,63,68,0,3
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,1,0,0,0,2,2,4.5,89,87,82758,2
0,0,0,0,0,2,1,0,0,0,0,1
0,1,0,0,0,2,2,4.5,89,87,82758,1
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,1,0,0,0,2,2,3.9,77,99,6659,2
0,0,0,0,0,2,1,2.5,50,11,0,0
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,0,0,0,1,2,3.6,72,85,15846,0
0,0,0,0,0,2,1,3.3,65,82,0,2
0,1,0,0,0,2,2,4.5,89,87,82758,4
0,1,0,0,0,3,2,4.3,86,84,41475,0
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,1,0,0,0,2,2,4.5,89,87,82758,2
0,0,0,0,0,2,1,4,80,93,43327,0
0,0,17,0,17,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,2,3.1,63,68,0,3
0,1,0,0,0,2,1,0,0,0,0,2
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,1,0,0,0,2,2,4.3,87,87,23950,4
0,0,0,0,0,2,2,3.1,63,68,0,0
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,2,4.5,90,89,54210,3
0,0,0,0,0,3,1,3.9,78,82,0,1
0,0,0,0,0,2,1,0,0,0,0,2
0,0,0,0,0,2,1,3.8,76,97,51246,1
0,0,0,0,0,2,1,0,0,0,0,3
0,0,0,0,0,2,1,0,0,0,0,2
2,3,0,0,0,2,2,4,81,76,12993,3
0,0,0,0,0,2,1,0,0,0,0,1
0,0,555,0,555,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,1,2.5,49,51,0,0
0,0,0,0,0,2,1,0,0,0,32069,3
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,1,4,80,93,43327,3
0,1,0,0,0,2,2,3.9,77,99,6659,2
0,0,0,0,0,2,1,3,60,0,0,0
0,0,0,0,0,2,2,4.1,82,90,8968,1
0,0,0,0,0,2,2,4.7,94,94,0,3
0,0,0,0,0,3,1,3.9,78,82,0,0
0,0,0,0,0,2,1,4,80,93,43327,0
0,1,0,0,0,2,2,4.5,89,87,82758,3
0,1,0,0,0,2,2,4.5,89,87,82758,5
0,0,0,0,0,2,1,2.5,50,0,0,2
0,0,490,0,490,2,2,4.7,94,82,2182,0
0,0,0,0,0,2,2,3.5,69,70,79662,2
0,0,0,0,0,2,2,3.6,73,71,10352,4
0,0,0,0,0,2,1,0,0,0,0,1
0,1,0,0,0,2,1,0,0,0,0,3
0,1,0,0,0,2,2,4.5,89,87,82758,0
0,1,0,0,0,2,2,4.5,89,87,82758,1
0,0,0,0,0,1,1,3,60,54,25689,4
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,0,0,0,1,2,3.6,72,85,15846,0
0,1,0,0,0,2,2,4.5,89,87,82758,3
0,1,0,0,0,2,2,4.5,89,87,82758,2
0,0,0,0,0,2,2,3.5,70,74,10414,3
0,1,0,0,0,2,2,4.5,89,87,82758,4
0,0,0,0,0,2,2,4.7,94,82,2182,0
0,0,0,0,0,1,1,3,60,54,25689,6
0,0,0,0,0,2,1,0,0,0,0,4
0,1,0,0,0,2,2,4.5,89,87,82758,2
0,1,0,0,0,2,2,4.3,87,87,23950,5
0,1,0,0,0,2,2,4.5,89,87,82758,3
0,1,0,0,0,2,2,4.5,89,87,82758,3
0,1,0,0,0,2,2,4.5,89,87,82758,3
0,1,0,0,0,2,2,4.5,89,87,82758,0
0,1,0,0,0,2,2,4.5,89,87,82758,2
0,1,188,0,188,2,2,3.9,77,99,6659,4
0,1,0,0,0,2,1,4.6,92,90,51784,3
0,1,0,0,0,2,2,4.5,89,87,82758,2
0,1,0,0,0,2,2,4.5,89,87,82758,2
0,1,0,0,0,2,2,4.5,89,87,82758,5
0,1,0,0,0,2,2,4.5,89,87,82758,3
0,1,0,0,0,2,1,2.5,50,33,0,0
0,1,0,0,0,2,1,3.1,62,77,0,0
0,0,0,0,0,2,2,4.5,91,88,40299,3
0,1,0,0,0,2,1,3.9,77,0,0,1
0,1,0,0,0,2,2,4,81,85,14170,0
0,1,0,0,0,2,1,3.4,67,78,77628,0
0,1,0,0,0,2,2,4.3,87,87,23950,0
0,1,0,0,0,2,1,3.1,63,86,91878,5
0,0,0,0,0,8,2,4.6,92,92,18495,1
0,1,0,0,0,2,1,2.5,50,46,68691,0
0,1,0,0,0,2,1,1.7,34,35,32398,0
0,1,0,0,0,2,2,4.3,87,87,23950,2
0,1,0,0,0,2,1,3.5,63,85,0,1
0,1,0,0,0,2,1,3.4,67,78,77628,0
0,0,0,0,0,2,2,4.5,91,88,40299,2
0,0,0,0,0,2,1,0,0,0,0,0
0,1,0,0,0,2,2,4.5,90,91,26413,3
0,1,0,0,0,1,2,4.2,83,83,1550,0
0,1,0,0,0,2,2,4.2,83,80,18369,0
0,1,0,0,0,2,2,4.1,82,90,8968,2
0,1,0,0,0,2,1,3,60,87,58305,4
0,1,0,0,0,2,1,3,61,82,0,0
0,1,0,0,0,2,2,4,81,84,93150,0
0,1,0,0,0,2,1,3.4,68,89,68648,0
0,1,0,0,0,2,2,3.8,75,98,91187,3
0,1,0,0,0,2,1,3.4,67,78,77628,0
0,1,0,0,0,2,1,3,61,65,0,0
0,0,0,0,0,3,1,1.3,26,24,0,2
0,1,0,0,0,2,1,2.6,52,49,36845,4
0,1,0,0,0,2,1,2.6,52,49,36845,4
0,1,0,0,0,2,1,3,60,65,65060,2
0,1,0,0,0,2,2,4.7,93,91,19375,1
0,1,0,0,0,2,1,3,61,65,0,1
0,1,179,0,179,2,2,4.3,87,87,538,0
0,1,0,0,0,2,1,2.5,51,41,94243,0
0,1,0,0,0,2,1,3.9,77,0,0,3
0,1,0,0,0,2,2,3.6,73,71,10352,2
0,1,0,0,0,2,2,3.9,78,79,34478,0
0,1,0,0,0,2,1,3.9,77,0,0,1
0,1,0,0,0,1,2,3.6,72,85,15846,2
0,0,0,0,0,2,2,4.6,92,91,75353,2
0,1,0,0,0,2,1,3.8,76,97,51246,1
0,1,0,0,0,2,1,3,60,87,58305,0
0,1,0,0,0,2,1,0,0,0,0,3
0,1,0,0,0,2,1,3.4,67,67,0,3
0,1,0,0,0,2,1,3.4,67,76,0,1
0,1,0,0,0,2,2,4.7,93,91,19375,3
0,1,0,0,0,2,2,4.5,89,88,63847,2
0,1,0,0,0,2,1,2.7,54,49,0,0
0,1,0,0,0,2,1,0,0,0,0,5
0,1,0,0,0,2,1,0,0,0,17592,0
0,0,0,0,0,3,2,4.3,86,84,41475,1
0,1,0,0,0,2,1,0,0,0,30230,0
0,1,0,0,0,2,1,3.1,62,62,0,2
0,1,0,0,0,2,1,2.6,53,59,35234,0
0,1,0,0,0,5,1,2.3,45,24,25945,2
0,0,0,0,0,2,2,3.2,64,65,31016,0
0,1,0,0,0,2,1,3.7,74,87,0,3
0,0,0,0,0,2,2,4.5,89,89,23405,1
0,1,0,0,0,2,2,3.5,70,74,10414,1
0,1,0,0,0,2,1,3,60,72,0,2
0,1,0,0,0,2,1,2.6,53,59,22432,0
0,1,0,0,0,2,1,3,60,65,65060,2
0,1,0,0,0,2,2,4.7,93,90,56487,1
0,1,0,0,0,2,1,0,0,0,0,3
0,0,0,0,0,2,2,4.6,92,91,75353,3
0,1,0,0,0,2,1,3.5,70,82,60570,5
0,1,0,0,0,5,1,2.2,44,39,0,0
0,1,0,0,0,2,1,3.6,73,71,0,2
0,1,0,0,0,2,1,3.6,73,71,0,1
0,1,0,0,0,2,1,0,0,0,0,1
0,1,0,0,0,2,2,4,79,87,30890,2
0,1,0,0,0,2,2,4.6,92,92,48959,0
0,1,0,0,0,2,1,3.4,67,78,77628,0
0,1,0,0,0,5,2,4.3,86,88,34811,0
0,1,0,0,0,2,2,4.5,90,89,54210,1
0,1,0,0,0,2,1,0,0,0,0,3
0,0,0,0,0,2,2,4.5,89,91,0,0
0,0,0,0,0,2,2,3.2,64,65,31016,0
0,1,0,0,0,2,1,0,0,0,61606,3
0,0,0,0,0,2,2,4,81,80,22891,3
0,1,0,0,0,2,2,4.5,90,91,26413,2
0,1,0,0,0,2,1,3.4,67,67,0,0
0,1,0,0,0,5,1,2.3,45,24,25945,3
0,1,0,0,0,2,2,4.5,90,91,26413,4
0,1,0,0,0,2,1,0,0,0,0,2
0,1,0,0,0,1,2,4.6,92,91,4617,1
0,1,0,0,0,2,1,3.3,66,84,48717,2
0,1,0,0,0,2,2,3.9,78,79,34478,0
0,1,0,0,0,2,1,3.1,63,74,0,0
0,1,0,0,0,2,1,2.6,53,59,43665,0
0,1,0,0,0,2,1,0,0,0,67400,2
0,1,0,0,0,2,2,3.9,78,79,34478,2
0,0,0,0,0,2,2,4,81,80,22891,1
0,1,0,0,0,2,1,3.4,68,89,68648,0
0,1,62,1,62,2,2,3.6,73,71,10352,0
0,1,0,0,0,2,1,0,0,0,30230,5
0,1,0,0,0,2,2,4,81,84,93150,3
0,1,0,0,0,2,1,4,80,86,0,5
0,1,0,0,0,2,2,4.5,89,88,63847,3
0,0,0,0,0,8,2,4.6,92,92,18495,0
0,1,0,0,0,2,1,3,60,87,58305,1
0,1,0,0,0,1,2,4.2,83,83,1550,1
0,1,0,0,0,1,2,4.6,92,91,4617,3
0,1,0,0,0,2,2,4.3,87,89,18533,3
0,1,0,0,0,2,1,0,0,0,0,0
0,1,0,0,0,2,1,3.4,68,89,68648,2
0,1,0,0,0,2,2,4.7,93,91,19375,3
0,1,0,0,0,3,2,4.2,83,86,37161,0
0,0,0,0,0,2,2,4.5,89,91,0,2
0,0,0,0,0,8,2,4.6,92,92,18495,1
0,1,0,0,0,2,1,2.7,54,49,0,1
0,1,0,0,0,2,2,4.5,90,89,54210,1
0,1,0,0,0,2,2,4.4,88,91,0,0
0,0,0,0,0,2,2,4.5,89,91,0,0
0,1,0,0,0,2,1,0,0,0,0,2
0,1,0,0,0,2,2,3.3,65,70,40480,2
0,1,0,0,0,2,1,0,0,0,0,0
0,1,0,0,0,2,2,4.4,88,91,0,1
0,0,0,0,0,2,2,4.5,89,89,23405,3
0,1,0,0,0,2,2,4,81,84,93150,1
0,1,0,0,0,2,2,3.2,64,65,31016,0
0,1,0,0,0,2,1,3.4,67,67,0,0
0,1,0,0,0,2,1,3.6,73,71,0,0
0,1,0,0,0,2,1,2.5,49,34,12387,5
0,1,0,0,0,2,1,3,60,87,58305,0
0,0,0,0,0,2,2,4.5,89,91,0,2
0,1,0,0,0,1,2,3.6,72,85,15846,0
0,1,0,0,0,2,1,3.3,66,69,0,2
0,1,0,0,0,2,1,3.3,66,69,0,3
0,1,0,0,0,2,2,4.7,93,90,64783,3
0,1,0,0,0,2,1,3.3,65,82,0,0
0,1,0,0,0,2,1,3,60,68,62759,2
0,1,0,0,0,2,2,3.9,78,79,34478,0
0,1,0,0,0,2,1,0,0,0,61606,0
0,1,0,0,0,2,1,0,0,0,0,1
0,1,0,0,0,2,1,2.5,50,33,0,2
0,0,0,0,0,3,1,1.3,26,24,0,1
0,1,0,0,0,2,1,3.4,67,67,0,2
0,1,0,0,0,2,1,3.5,63,85,0,1
0,1,0,0,0,2,1,2.6,53,59,22432,0
0,1,0,0,0,2,1,3.3,66,72,0,4
0,1,0,0,0,2,2,4.6,92,92,48959,0
0,0,823,0,823,7,2,4.7,93,89,16425,5
0,1,0,0,0,2,1,3.6,72,80,0,0
0,1,0,0,0,2,1,2.1,43,27,0,2
0,1,0,0,0,2,1,2.5,49,34,12387,3
0,0,0,0,0,8,2,4.6,92,92,18495,0
0,1,0,0,0,2,2,3.9,78,79,34478,0
0,1,0,0,0,2,2,3.5,70,74,10414,6
0,1,0,0,0,5,1,2.3,45,24,25945,3
0,1,0,0,0,2,1,3.1,62,62,0,3
0,0,0,0,0,2,2,4.7,93,91,42575,0
0,1,0,0,0,1,2,3.6,72,85,15846,0
0,1,0,0,0,5,2,4.3,86,88,34811,2
0,1,0,0,0,2,1,3.6,73,71,0,4
0,1,0,0,0,2,1,3.9,77,0,0,2
0,1,0,0,0,2,1,2.6,53,59,43665,1
0,1,0,0,0,2,1,0,0,0,0,2
0,1,0,0,0,2,1,3.7,74,87,0,2
0,1,0,0,0,2,1,2.9,58,80,0,0
0,1,0,0,0,2,1,3.9,77,0,0,0
0,0,0,0,0,3,1,1.3,26,24,0,0
0,1,0,0,0,2,1,3,60,65,65060,2
0,1,0,0,0,2,2,4.5,91,90,53149,1
0,1,0,0,0,2,1,3.9,77,0,0,4
0,1,0,0,0,2,2,4.5,91,90,53149,0
0,1,0,0,0,2,1,2.5,51,41,94243,0
0,1,0,0,0,2,2,4.7,93,90,56487,4
0,1,0,0,0,2,1,3.1,63,86,91878,6
0,1,0,0,0,2,2,3.7,74,80,96853,4
0,0,0,0,0,2,2,4.5,89,91,0,0
0,1,0,0,0,2,2,4.6,92,92,48959,0
0,1,0,0,0,2,1,2.6,52,49,36845,2
0,1,0,0,0,2,2,4.1,82,90,8968,3
0,1,0,0,0,2,1,3.1,63,86,91878,4
0,0,0,0,0,2,1,3.1,63,75,84363,0
0,1,0,0,0,2,2,4.2,83,80,0,0
0,1,0,0,0,2,2,4.5,89,92,63072,1
0,1,0,0,0,2,2,4,79,87,30890,2
0,0,0,0,0,3,1,1.3,26,24,0,0
0,0,0,0,0,8,2,4.6,92,92,18495,0
0,1,0,0,0,2,1,4.9,98,97,0,0
0,1,0,0,0,2,1,3.1,63,77,0,3
0,1,0,0,0,2,1,0,0,0,67400,4
0,1,0,0,0,2,1,2.7,54,49,0,2
0,1,0,0,0,2,1,3,60,72,0,4
0,1,0,0,0,2,2,4.5,89,92,63072,0
0,1,0,0,0,2,1,3,60,0,0,1
0,1,0,0,0,2,1,3.6,73,74,37614,1
0,1,0,0,0,2,1,4.7,93,82,0,2
0,1,0,0,0,1,2,3.6,72,85,15846,3
0,1,0,0,0,2,1,3.5,70,39,0,4
0,1,375,0,375,3,2,4,79,80,2774,0
0,1,0,0,0,2,1,3.3,66,72,0,0
0,1,0,0,0,2,1,3.3,66,61,17423,2
0,1,0,0,0,2,1,2.5,50,33,0,2
0,1,0,0,0,2,1,2.6,53,59,43665,0
0,1,0,0,0,5,2,4.3,86,88,34811,0
0,1,0,0,0,2,1,3.3,66,61,17423,1
0,1,0,0,0,2,1,2.7,54,49,0,4
0,1,0,0,0,2,1,3.1,63,86,91878,4
0,1,0,0,0,2,2,4.4,88,91,0,1
0,1,0,0,0,2,1,0,0,0,0,0
0,1,0,0,0,3,2,4.3,86,84,41475,0
0,1,0,0,0,2,1,3,60,72,0,0
0,1,0,0,0,2,1,2.6,52,49,36845,4
0,1,0,0,0,2,1,2.8,56,45,23040,2
0,0,2,1,2,2,2,3.1,63,70,1616,1
0,1,0,0,0,2,1,3,60,87,58305,0
0,1,0,0,0,2,1,3,60,29,0,0
0,1,0,0,0,1,2,4.6,92,91,4617,1
0,1,0,0,0,2,1,3.4,67,78,77628,3
0,1,0,0,0,3,2,4.2,83,86,37161,0
0,1,0,0,0,5,2,4.3,86,88,34811,1
0,0,0,0,0,2,2,4.5,91,53,33221,0
0,1,0,0,0,2,1,2.6,52,49,36845,5
0,1,0,0,0,2,2,4.5,89,92,63072,3
0,1,0,0,0,2,2,4.5,89,88,63847,4
0,1,0,0,0,5,1,2.2,44,39,0,0
0,1,0,0,0,2,1,2.6,52,57,60463,0
0,1,0,0,0,2,1,3.4,67,76,0,4
0,1,0,0,0,2,1,3.6,73,71,0,0
0,1,0,0,0,2,1,2.8,56,73,0,5
0,1,0,0,0,2,1,3,60,87,58305,0
0,1,0,0,0,2,1,3.3,66,72,0,4
0,1,0,0,0,2,1,0,0,0,0,2
0,1,0,0,0,2,2,3.9,78,79,34478,2
0,1,0,0,0,2,1,3.3,66,72,0,3
0,1,0,0,0,2,2,3.3,65,70,40480,0
0,1,0,0,0,2,1,2.8,56,45,23040,4
