replies_count,participants_count,likes,comments,shares,website_type,safety_r,reputation,trustworthiness,child_safety,domain_rank,readability
0,0,0,0,0,3,1,1.3,26,24,0,0
0,1,0,0,0,2,2,4.3,87,87,23950,4
0,1,0,0,0,2,1,3,60,87,58305,0
0,1,0,0,0,2,2,4.2,84,84,46814,3
0,1,0,0,0,2,1,3.4,67,78,77628,3
0,1,0,0,0,2,2,4.1,82,90,8968,4
0,1,0,0,0,2,1,2.6,53,59,35234,2
0,1,0,0,0,2,2,4,81,84,93150,3
0,1,0,0,0,2,1,3,61,65,0,5
0,1,0,0,0,2,1,2.6,52,57,60463,1
0,1,45,0,45,3,2,4,79,80,2774,1
0,1,0,0,0,2,1,0,0,0,0,0
0,1,0,0,0,2,2,4.3,87,87,23950,2
0,0,0,0,0,2,2,4.2,83,82,25709,3
0,1,0,0,0,2,2,4,81,85,14170,4
0,1,0,0,0,2,1,0,0,0,17592,2
0,0,0,0,0,2,2,4.2,83,82,25709,0
0,1,0,0,0,2,1,2.8,56,45,23040,3
0,1,0,0,0,2,1,3.1,63,77,0,4
0,1,0,0,0,2,2,3.9,78,79,34478,1
0,1,0,0,0,2,2,3.6,73,71,10352,2
0,1,0,0,0,3,2,4.2,83,86,37161,2
0,1,0,0,0,2,2,4.5,90,91,26413,3
0,0,0,0,0,3,1,1.3,26,24,0,0
0,1,0,0,0,2,1,1.7,34,35,32398,1
0,1,0,0,0,2,2,4.1,82,86,48413,1
0,1,0,0,0,2,1,4,81,77,0,0
0,1,0,0,0,5,1,2.3,45,24,25945,0
0,1,0,0,0,2,1,0,0,0,61606,4
0,1,0,0,0,2,1,2.6,53,59,22432,1
0,1,0,0,0,2,2,4,79,87,30890,3
0,1,0,0,0,2,1,2.1,43,27,0,0
0,1,0,0,0,2,2,4.6,92,92,48959,0
0,1,0,0,0,2,1,2.6,53,59,35234,1
0,0,68,3,68,2,2,3.1,63,70,1616,0
0,1,0,0,0,2,2,4.7,93,90,64783,2
0,1,0,0,0,2,2,4.3,87,87,23950,0
0,1,0,0,0,2,1,3,60,0,0,0
0,1,0,0,0,2,1,3.1,63,86,91878,0
0,1,0,0,0,3,2,4.3,86,84,41475,1
0,1,0,0,0,1,2,4.6,92,91,4617,1
0,1,0,0,0,2,1,2.5,50,33,0,2
0,0,0,0,0,2,1,3.1,63,75,84363,0
0,0,0,0,0,2,1,0,0,0,0,3
0,1,0,0,0,2,1,3.1,63,77,0,2
0,0,0,0,0,1,2,3.6,72,85,15846,1
0,1,22,0,22,3,2,4,79,80,2774,0
0,1,0,0,0,2,2,4,81,85,14170,2
0,1,699,0,699,1,2,4.6,92,91,4617,0
0,1,0,0,0,2,1,3,60,65,65060,1
0,1,0,0,0,2,1,3,60,0,0,0
0,1,0,0,0,2,2,4.5,90,89,54210,0
0,1,0,0,0,3,2,4.2,83,86,37161,3
0,1,0,0,0,2,1,2.6,53,59,35234,2
0,1,0,0,0,2,1,3.1,62,62,0,0
0,1,0,0,0,2,1,2.6,52,57,60463,0
0,1,0,0,0,2,1,2.6,52,49,36845,2
0,1,0,0,0,2,1,2.1,43,27,0,3
0,1,0,0,0,2,2,3.5,70,74,10414,0
0,1,0,0,0,2,1,0,0,0,17592,0
0,1,0,0,0,2,1,3,60,87,58305,2
0,1,0,0,0,2,2,4,81,84,93150,2
0,0,0,0,0,2,2,4.5,91,88,40299,2
0,1,0,0,0,2,1,3.6,72,80,0,1
0,1,0,0,0,2,1,3,60,87,58305,0
0,1,0,0,0,2,2,3.3,65,70,40480,4
0,1,0,0,0,2,1,3.6,73,71,0,2
0,0,0,0,0,2,2,4.4,88,88,61423,1
0,1,0,0,0,2,1,3.4,67,76,0,3
0,1,0,0,0,2,1,3.9,77,24,0,0
0,1,0,0,0,2,1,2.5,49,34,12387,3
0,1,0,0,0,2,1,3.6,73,71,0,4
0,1,114,0,114,3,2,4,79,80,2774,0
0,1,0,0,0,2,1,3,60,65,65060,2
0,0,0,0,0,2,2,4.2,83,82,25709,4
0,1,0,0,0,2,1,0,0,0,0,1
0,1,0,0,0,2,1,2.5,51,41,94243,2
0,1,0,0,0,2,1,3.9,77,0,0,1
0,0,0,0,0,2,2,4.5,91,53,33221,0
0,1,0,0,0,2,2,4.5,90,89,54210,2
0,1,0,0,0,2,1,3,60,0,0,0
0,1,0,0,0,2,1,2.6,53,59,35234,3
0,1,0,0,0,2,2,4.5,89,87,82758,2
0,1,8,0,8,6,0,2.8,56,59,6416,3
0,1,0,0,0,2,1,3.4,68,89,68648,5
0,0,0,0,0,2,2,4.2,83,82,25709,0
0,0,0,0,0,2,2,4.6,92,91,75353,3
0,1,0,0,0,2,1,0,0,0,0,1
0,1,0,0,0,2,1,2.5,51,41,94243,0
0,1,0,0,0,2,1,0,0,0,0,5
0,1,0,0,0,2,1,3,60,0,0,1
0,1,0,0,0,2,1,3,60,0,0,4
0,1,452,0,452,6,0,2.8,56,59,6416,4
0,1,0,0,0,2,1,2.5,50,46,68691,0
0,1,0,0,0,2,1,3.4,67,67,0,3
0,1,0,0,0,5,2,4.3,86,88,34811,0
0,1,0,0,0,2,1,2.5,49,34,12387,4
0,1,0,0,0,2,1,4,81,77,0,1
0,0,0,0,0,2,2,4.4,88,88,61423,0
0,1,0,0,0,2,2,4,81,84,93150,0
0,0,0,0,0,8,2,4.6,92,92,18495,0
0,1,0,0,0,2,1,0,0,0,0,1
0,1,0,0,0,2,1,3.9,77,0,0,3
0,1,0,0,0,2,1,2.5,51,41,94243,2
0,0,0,0,0,2,2,3.2,64,65,31016,0
0,1,0,0,0,2,2,4.3,87,89,18533,5
0,1,0,0,0,2,1,0,0,0,0,2
0,1,0,0,0,2,1,2.8,56,45,23040,0
0,1,25,0,25,3,2,4,79,80,2774,0
0,0,0,0,0,2,2,4.4,88,88,61423,4
0,1,0,0,0,2,2,3.3,65,70,40480,2
0,1,0,0,0,2,1,3,60,68,62759,5
0,1,0,0,0,2,1,3.4,68,89,68648,0
0,1,0,0,0,2,1,3.5,70,82,60570,2
0,1,0,0,0,2,1,0,0,0,61606,2
0,1,0,0,0,2,2,4.7,93,90,64783,0
0,1,0,0,0,5,1,2.3,45,24,25945,0
0,1,0,0,0,2,1,3.1,63,86,91878,0
0,1,0,0,0,2,1,3.5,63,85,0,0
0,1,0,0,0,1,2,4.6,92,91,4617,3
0,0,0,0,0,2,2,4.6,92,91,75353,3
0,0,0,0,0,2,2,4.5,89,89,23405,1
0,1,0,0,0,2,1,2.6,53,59,43665,0
0,1,0,0,0,2,1,3,60,0,0,0
0,1,0,0,0,2,1,3.6,73,89,0,1
0,1,0,0,0,2,2,4.5,89,92,63072,0
0,0,2,0,2,2,2,3.1,63,70,1616,0
0,1,0,0,0,2,1,3,60,72,0,4
0,1,0,0,0,2,2,4.7,93,90,64783,0
0,1,0,0,0,2,2,4,79,87,30890,2
0,1,0,0,0,2,1,0,0,0,0,0
0,1,0,0,0,2,2,3.8,75,98,91187,5
0,1,0,0,0,2,1,3,60,65,65060,1
0,1,0,0,0,2,2,4.2,83,80,0,3
0,1,0,0,0,2,1,3.3,66,72,0,0
0,0,0,0,0,2,2,4.5,89,91,0,0
0,1,0,0,0,2,1,4.7,93,82,43327,1
0,1,0,0,0,5,2,4.3,86,88,34811,0
0,1,0,0,0,2,2,4.7,93,91,19375,1
0,1,0,0,0,2,1,0,0,0,30230,3
0,1,0,0,0,2,1,0,0,0,0,0
0,1,0,0,0,2,2,3.8,75,98,91187,6
0,0,0,0,0,3,1,1.3,26,24,0,0
0,0,0,0,0,2,2,4.5,91,90,93026,1
0,1,0,0,0,3,2,4.2,83,86,37161,0
0,1,0,0,0,2,1,2.5,51,41,94243,3
0,1,0,0,0,2,1,0.3,7,29,36674,3
0,1,0,0,0,2,1,3.6,72,80,0,2
0,1,0,0,0,2,1,3.6,72,80,0,2
0,1,0,0,0,2,2,4.2,83,80,0,3
0,1,0,0,0,2,2,3.5,70,74,10414,2
0,1,0,0,0,2,1,0.3,7,29,36674,5
0,1,0,0,0,2,1,3.6,73,71,0,2
0,1,0,0,0,2,1,2.6,53,59,35234,3
0,1,0,0,0,2,1,2.5,51,41,94243,0
0,0,0,0,0,2,2,4.4,88,88,61423,0
0,0,0,0,0,2,1,2.8,56,56,44451,0
0,0,0,0,0,2,2,4.4,88,88,61423,2
0,1,0,0,0,2,1,2.6,52,57,60463,3
0,1,0,0,0,3,2,4.2,83,86,37161,2
0,1,0,0,0,6,0,2.8,56,59,6416,2
0,1,0,0,0,2,1,3.6,73,71,0,2
0,1,0,0,0,2,2,4.5,89,92,63072,0
0,1,0,0,0,2,1,3.9,77,24,0,0
0,1,0,0,0,2,1,3.4,67,67,0,0
0,1,0,0,0,2,1,3,60,72,0,0
0,1,0,0,0,2,1,2.6,52,49,36845,3
0,1,0,0,0,2,1,3.4,68,89,68648,0
0,1,0,0,0,2,1,3,60,72,0,4
0,1,0,0,0,2,1,1.7,34,35,32398,4
0,1,0,0,0,2,1,3.8,76,97,51246,1
0,1,0,0,0,2,2,4,79,87,30890,2
0,1,0,0,0,2,1,2.1,42,43,0,2
0,1,944,0,944,6,0,2.8,56,59,6416,1
0,1,0,0,0,2,1,0,0,0,486,1
0,1,0,0,0,2,2,3.6,73,71,10352,4
0,1,0,0,0,2,1,0,0,0,0,2
0,0,0,0,0,2,2,4,81,80,22891,3
0,1,0,0,0,2,1,3,60,87,58305,0
0,1,0,0,0,2,2,4.5,89,92,63072,1
0,0,0,0,0,2,2,4.5,91,90,93026,0
0,1,0,0,0,5,2,4.3,86,88,34811,4
0,1,0,0,0,2,1,2.1,43,27,0,3
0,1,0,0,0,2,2,4.7,93,90,56487,1
0,1,0,0,0,2,1,3.4,68,89,68648,4
0,1,0,0,0,1,2,4.2,83,83,1550,1
0,0,0,0,0,2,2,4.5,91,53,33221,3
0,1,0,0,0,2,1,0,0,0,0,0
0,1,0,0,0,2,1,2.6,52,57,60463,2
0,1,0,0,0,2,1,0,0,0,30230,0
0,1,0,0,0,2,1,2.1,42,43,0,3
0,1,0,0,0,2,2,4.5,91,90,53149,4
0,1,0,0,0,2,1,3.1,63,77,0,4
0,1,0,0,0,2,2,4,81,84,93150,0
0,1,0,0,0,2,1,2.6,53,59,22432,3
0,1,0,0,0,5,2,4.3,86,88,34811,3
0,1,0,0,0,2,2,4,80,80,0,0
0,1,0,0,0,2,1,2.6,53,59,22432,0
0,1,0,0,0,2,1,0,0,0,0,5
0,1,0,0,0,2,1,0,0,0,67400,1
0,1,0,0,0,2,1,3.4,67,76,0,3
0,1,0,0,0,2,2,4.1,82,90,8968,1
0,1,0,0,0,2,2,3.5,70,74,10414,0
0,0,0,0,0,2,2,4.5,89,89,23405,1
0,1,0,0,0,2,2,4.1,82,90,8968,0
0,1,0,0,0,5,1,2.2,44,39,0,5
0,1,0,0,0,2,2,3.3,65,70,40480,0
0,0,0,0,0,2,2,4.6,92,91,75353,1
0,0,0,0,0,2,2,4,81,80,22891,2
0,1,0,0,0,2,1,2.6,52,57,60463,1
0,1,0,0,0,2,1,3.1,63,74,0,1
0,1,0,0,0,1,2,4.2,83,83,1550,3
0,1,0,0,0,5,1,2.2,44,39,0,0
0,1,0,0,0,2,1,3.4,67,76,0,1
0,1,0,0,0,2,2,4.3,87,89,18533,6
0,1,0,0,0,2,1,0,0,0,30230,3
0,1,0,0,0,2,1,1.7,34,35,32398,0
0,1,0,0,0,2,2,4.1,82,90,8968,0
0,1,0,0,0,2,1,2.3,45,43,27046,1
0,1,0,0,0,2,1,3.1,63,77,0,2
0,1,0,0,0,2,1,4,81,77,0,1
0,1,0,0,0,2,1,3.1,63,86,91878,2
0,1,0,0,0,2,1,4,81,77,0,0
0,0,0,0,0,2,2,4.6,92,91,75353,0
0,0,0,0,0,8,2,4.6,92,92,18495,0
0,1,272,2,272,2,1,0,0,0,486,0
0,1,0,0,0,2,1,0,0,0,486,0
0,0,0,0,0,2,2,4.5,89,91,0,3
0,1,0,0,0,2,1,4,81,77,0,0
0,1,0,0,0,2,1,3.9,77,0,0,2
0,1,0,0,0,2,1,3.3,66,69,0,4
0,1,0,0,0,2,1,3.7,74,87,0,0
0,1,0,0,0,2,1,2.6,53,59,35234,2
0,1,0,0,0,2,2,4,81,85,14170,1
0,1,0,0,0,2,1,3,61,65,0,2
0,0,0,0,0,2,1,3.1,63,75,84363,2
0,1,0,0,0,2,1,3.4,67,76,0,0
0,1,0,0,0,2,2,4,79,87,30890,1
0,0,0,0,0,3,1,1.3,26,24,0,4
0,1,0,0,0,2,1,2.5,50,46,68691,2
0,1,0,0,0,2,1,4.6,92,90,51784,0
0,1,0,0,0,2,1,2.6,53,59,35234,2
0,1,0,0,0,2,1,0,0,0,17592,0
0,1,0,0,0,2,1,2.8,56,73,0,4
0,1,0,0,0,2,1,0,0,0,0,3
0,0,0,0,0,2,1,3.1,63,75,84363,0
0,0,0,0,0,2,1,3.1,63,75,84363,0
0,1,0,0,0,2,1,3.9,77,0,0,2
0,1,0,0,0,2,1,2.6,52,57,60463,3
0,0,0,0,0,2,2,4.5,91,53,33221,0
0,0,0,0,0,2,2,4.5,89,91,0,0
0,1,0,0,0,2,1,3.1,62,62,0,2
0,1,0,0,0,2,1,3.6,73,71,0,0
0,1,0,0,0,2,1,2.6,53,59,22432,2
0,1,0,0,0,2,1,3.5,70,82,60570,0
0,1,208,0,208,6,0,2.8,56,59,6416,1
0,1,0,0,0,2,1,3.8,76,97,51246,3
0,1,0,0,0,2,1,3.4,68,89,68648,0
0,1,0,0,0,2,1,3.5,70,82,60570,1
0,1,0,0,0,2,2,4.5,89,88,63847,3
0,1,0,0,0,2,1,0,0,0,67400,0
0,1,0,0,0,2,2,4.5,91,90,53149,3
0,1,0,0,0,2,1,3.4,67,67,0,3
0,1,0,0,0,2,1,0,0,0,61606,1
0,1,0,0,0,2,1,2.8,56,45,23040,1
0,1,0,0,0,2,1,4.7,93,82,0,0
0,0,0,0,0,2,2,4.5,91,53,33221,3
0,1,0,0,0,2,1,3,60,0,0,2
0,1,0,0,0,2,1,2.5,50,46,68691,0
0,1,0,0,0,2,1,3,60,0,0,0
0,1,0,0,0,2,2,4,81,84,93150,2
0,1,0,0,0,2,1,3.1,63,86,91878,5
0,1,4,1,4,2,1,0,0,0,486,3
0,1,0,0,0,2,1,2.8,56,45,23040,0
0,1,0,0,0,2,1,2.5,51,41,94243,0
0,1,0,0,0,2,1,3,60,0,0,0
0,0,0,0,0,2,1,3,61,73,91245,0
0,1,0,0,0,2,2,4.5,91,90,53149,3
0,1,0,0,0,2,2,4.5,90,91,26413,0
0,1,0,0,0,2,1,3.1,62,62,0,0
0,1,0,0,0,2,1,3,60,0,0,0
0,0,0,0,0,3,1,1.3,26,24,0,0
0,1,0,0,0,2,1,1.7,34,35,32398,4
0,1,0,0,0,2,1,4.9,98,97,0,0
0,1,0,0,0,2,2,4.2,83,80,0,3
0,1,0,0,0,2,2,4.1,82,90,8968,1
0,1,0,0,0,2,1,3.5,70,39,0,0
0,1,0,0,0,2,1,2.8,56,45,23040,2
0,1,0,0,0,2,1,0,0,0,0,5
0,1,0,0,0,2,1,0,0,0,17592,1
0,1,0,0,0,2,1,3.5,69,92,0,4
0,1,0,0,0,2,2,3.5,70,74,10414,0
0,1,0,0,0,2,1,3.6,72,80,0,1
0,0,0,0,0,2,2,4.5,91,90,93026,0
0,1,0,0,0,2,1,0.3,7,29,36674,2
0,1,0,0,0,2,1,0,0,0,61606,4
0,1,0,0,0,2,1,0,0,0,30230,0
0,0,0,0,0,2,1,3.1,63,75,84363,0
0,1,0,0,0,2,1,0,0,0,17592,0
0,1,0,0,0,2,1,3.9,77,0,0,2
0,1,0,0,0,2,1,3,60,68,62759,2
0,0,0,0,0,2,2,4.6,92,91,75353,3
0,1,0,0,0,2,1,2.3,45,43,27046,0
0,1,0,0,0,2,1,2.5,50,46,68691,0
0,1,0,0,0,2,2,4.5,91,90,53149,0
0,1,0,0,0,2,1,3.1,63,86,91878,2
0,1,0,0,0,2,1,3.1,63,86,91878,4
0,1,0,0,0,2,1,3.1,63,77,0,4
0,1,0,0,0,2,1,0,0,0,0,2
0,1,0,0,0,2,1,4.9,98,97,0,4
0,1,0,0,0,2,1,3.3,65,82,0,3
0,1,0,0,0,2,1,3.6,73,71,0,2
0,1,0,0,0,2,1,3.9,77,0,0,1
0,1,0,0,0,2,1,2.5,50,46,68691,0
0,1,0,0,0,5,2,4.3,86,88,34811,0
0,1,0,0,0,2,1,3.1,63,77,0,0
0,1,0,0,0,2,1,2.7,54,49,0,0
0,1,0,0,0,2,2,4.3,87,89,18533,4
0,0,0,0,0,2,2,4.6,92,91,75353,4
0,1,0,0,0,3,2,4.2,83,86,37161,1
0,1,0,0,0,2,1,3,60,0,0,0
0,1,0,0,0,2,1,0,0,0,17592,3
0,1,0,0,0,3,2,4.3,86,84,41475,0
0,1,0,0,0,2,1,3.6,73,74,37614,4
0,1,0,0,0,2,1,3.4,68,89,68648,0
0,1,0,0,0,2,1,3,61,82,0,1
0,1,0,0,0,2,1,2.5,50,46,68691,3
0,1,0,0,0,2,2,4.7,93,90,64783,0
0,1,0,0,0,2,1,3.3,66,61,17423,3
0,1,0,0,0,2,1,2.1,43,27,0,2
0,1,0,0,0,2,1,3.6,73,74,37614,3
0,0,0,0,0,2,2,4.5,91,88,40299,3
0,1,0,0,0,2,2,3.6,73,71,10352,0
0,1,0,0,0,2,1,2.6,52,49,36845,1
0,1,0,0,0,2,1,3.9,77,24,0,0
0,0,0,0,0,2,2,4,81,80,22891,2
0,0,0,0,0,2,2,4.5,91,90,93026,2
0,1,0,0,0,2,1,0,0,0,0,0
0,1,0,0,0,2,1,0,0,0,61606,2
0,1,0,0,0,2,1,3.1,63,77,0,4
0,1,0,0,0,2,1,3.1,63,86,91878,4
0,1,0,0,0,2,1,3.3,66,72,0,0
0,1,0,0,0,5,1,2.3,45,24,25945,6
0,1,0,0,0,2,1,2.6,53,59,22432,3
0,1,0,0,0,2,1,0.3,7,29,36674,0
0,1,0,0,0,2,1,3.5,69,92,0,2
0,1,0,0,0,2,1,2.3,45,43,27046,0
0,1,0,0,0,2,1,3.6,73,89,0,0
0,1,0,0,0,2,2,4.7,93,91,19375,1
0,1,0,0,0,5,2,4.3,86,88,34811,1
0,1,0,0,0,2,2,3.5,70,74,10414,0
0,1,0,0,0,2,1,2.7,54,49,0,0
0,1,0,0,0,2,1,2.7,54,49,0,0
0,1,0,0,0,2,1,3,60,65,65060,2
0,1,598,0,598,6,0,2.8,56,59,6416,1
0,1,0,0,0,2,2,3.3,65,70,40480,0
0,1,0,0,0,2,1,3.5,70,82,60570,0
0,0,0,0,0,2,2,4.4,88,88,61423,0
0,1,0,0,0,5,2,4.3,86,88,34811,0
0,0,0,0,0,2,1,3.1,63,75,84363,0
0,1,0,0,0,2,1,3,60,87,58305,0
0,1,0,0,0,2,2,4.5,90,91,26413,1
0,0,0,0,0,2,2,4.5,89,91,0,0
0,1,0,0,0,2,1,3,60,87,58305,0
0,1,0,0,0,2,1,1.7,34,35,32398,2
0,1,0,0,0,2,1,2.6,53,59,35234,4
0,1,0,0,0,2,2,4,81,85,14170,1
0,0,0,0,0,2,2,3.2,64,65,31016,2
0,1,0,0,0,2,1,3.1,62,62,0,1
0,1,0,0,0,2,2,4.5,89,92,63072,0
0,1,0,0,0,2,2,3.8,75,98,91187,3
0,1,0,0,0,2,1,3,60,72,0,1
0,1,0,0,0,2,1,3.1,63,74,0,0
0,1,0,0,0,2,1,2.3,45,43,27046,0
0,0,0,0,0,2,2,4.5,91,53,33221,1
0,1,0,0,0,2,1,4.7,93,82,0,3
0,1,0,0,0,2,2,4,79,87,30890,4
0,1,0,0,0,2,1,2.5,50,33,0,0
0,1,0,0,0,2,2,4.1,82,90,8968,1
0,1,0,0,0,2,1,3,60,68,62759,0
0,1,0,0,0,2,2,4.7,93,91,19375,2
0,1,0,0,0,2,2,3.5,70,74,10414,2
0,1,0,0,0,2,2,4.5,90,91,26413,1
0,1,0,0,0,2,1,2.5,50,33,0,0
0,1,0,0,0,2,1,2.7,54,49,0,0
0,1,0,0,0,2,1,0,0,0,0,3
0,1,0,0,0,2,1,3,61,61,0,4
0,1,0,0,0,2,1,3,61,61,0,2
0,1,0,0,0,2,1,0,0,0,17592,1
0,1,0,0,0,2,1,3.3,66,61,17423,1
0,0,0,0,0,2,1,3.1,63,75,84363,0
0,1,0,0,0,2,1,3,60,29,0,1
0,1,0,0,0,2,1,3,60,0,0,0
0,1,0,0,0,2,1,3.4,67,67,0,4
0,1,0,0,0,2,1,0,0,0,0,0
0,1,0,0,0,2,1,0.3,7,29,36674,3
0,1,0,0,0,2,2,4,81,84,93150,0
0,1,0,0,0,2,2,4.5,89,92,63072,4
0,1,0,0,0,2,1,0,0,0,17592,4
0,1,0,0,0,2,1,2.8,56,45,23040,3
0,0,0,0,0,2,2,4.5,91,53,33221,2
0,1,0,0,0,2,1,3.1,62,62,0,0
0,1,0,0,0,2,1,2.5,49,34,12387,2
0,1,0,0,0,2,1,3,60,65,65060,3
0,1,0,0,0,2,2,4.6,92,92,48959,4
0,1,0,0,0,2,1,3.5,70,82,60570,1
0,1,0,0,0,2,1,3.5,63,85,0,2
0,1,0,0,0,2,1,2.3,45,43,27046,1
0,1,0,0,0,5,2,4.3,86,88,34811,3
0,1,0,0,0,2,1,0,0,0,0,3
0,1,0,0,0,1,2,4.2,83,83,1550,3
0,1,0,0,0,2,1,0,0,0,30230,3
0,1,0,0,0,2,2,4.6,92,92,48959,3
0,1,0,0,0,2,1,3.9,77,0,0,3
0,0,0,0,0,2,1,2.5,50,15,0,0
0,1,0,0,0,2,2,4.1,82,90,8968,0
0,1,0,0,0,2,1,3,60,87,58305,0
0,1,0,0,0,2,1,4.7,93,82,0,2
0,1,0,0,0,5,1,2.3,45,24,25945,2
0,1,0,0,0,2,1,3,60,65,65060,2
0,1,0,0,0,2,1,2.5,50,46,68691,0
0,1,0,0,0,5,2,4.3,86,88,34811,4
0,0,0,0,0,7,2,4.7,93,89,16425,0
0,1,57,0,57,3,2,4,79,80,2774,0
0,1,0,0,0,2,1,0,0,0,0,2
0,1,0,0,0,2,1,3.4,67,76,0,0
0,0,4,0,4,2,2,3.1,63,70,1616,0
