replies_count,participants_count,likes,comments,shares,website_type,friends,followes,safety_r,reputation,trustworthiness,child_safety,domain_rank
0,1,0,0,0,2,0,0,2,4.5,89,88,63847
0,1,0,0,0,5,0,0,1,2.2,44,39,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,60463
0,1,0,0,0,2,189418,186681,1,3.4,67,76,0
0,1,0,0,0,2,0,0,1,3.6,73,71,0
0,1,0,0,0,2,17731,17847,1,2.8,56,73,0
0,1,0,0,0,2,628597,617338,1,3,60,87,58305
0,1,0,0,0,2,0,0,1,3.3,66,72,0
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,2,3.9,78,79,34478
0,1,0,0,0,2,0,0,1,3.3,66,72,0
0,1,0,0,0,2,111722,106126,2,3.3,65,70,40480
0,1,0,0,0,2,440208,914158,1,2.8,56,45,23040
0,0,0,0,0,3,0,0,1,1.3,26,24,0
0,1,0,0,0,2,127093,128617,2,4.3,87,87,23950
0,1,0,0,0,2,628597,617338,1,3,60,87,58305
0,1,0,0,0,2,0,0,2,4.2,84,84,46814
0,1,0,0,0,2,0,0,1,3.4,67,78,77628
0,1,0,0,0,2,0,0,2,4.1,82,90,8968
0,1,0,0,0,2,0,0,1,2.6,53,59,35234
0,1,0,0,0,2,44979,43167,2,4,81,84,93150
0,1,0,0,0,2,0,0,1,3,61,65,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,60463
0,1,45,0,45,3,0,0,2,4,79,80,2774
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,127093,128617,2,4.3,87,87,23950
0,0,0,0,0,2,0,0,2,4.2,83,82,25709
0,1,0,0,0,2,247459,141328,2,4,81,85,14170
0,1,0,0,0,2,0,0,1,0,0,0,17592
0,0,0,0,0,2,0,0,2,4.2,83,82,25709
0,1,0,0,0,2,440208,914158,1,2.8,56,45,23040
0,1,0,0,0,2,0,0,1,3.1,63,77,0
0,1,0,0,0,2,0,0,2,3.9,78,79,34478
0,1,0,0,0,2,358257,150016,2,3.6,73,71,10352
0,1,0,0,0,3,537448,523515,2,4.2,83,86,37161
0,1,0,0,0,2,118605,114819,2,4.5,90,91,26413
0,0,0,0,0,3,0,0,1,1.3,26,24,0
0,1,0,0,0,2,0,0,1,1.7,34,35,32398
0,1,0,0,0,2,0,0,2,4.1,82,86,48413
0,1,0,0,0,2,0,0,1,4,81,77,0
0,1,0,0,0,5,0,0,1,2.3,45,24,25945
0,1,0,0,0,2,0,0,1,0,0,0,61606
0,1,0,0,0,2,0,0,1,2.6,53,59,22432
0,1,0,0,0,2,457911,402901,2,4,79,87,30890
0,1,0,0,0,2,0,0,1,2.1,43,27,0
0,1,0,0,0,2,0,0,2,4.6,92,92,48959
0,1,0,0,0,2,0,0,1,2.6,53,59,35234
0,0,68,3,68,2,224402,223919,2,3.1,63,70,1616
0,1,0,0,0,2,0,0,2,4.7,93,90,64783
0,1,0,0,0,2,127093,128617,2,4.3,87,87,23950
0,1,0,0,0,2,21813,22456,1,3,60,0,0
0,1,0,0,0,2,0,0,1,3.1,63,86,91878
0,1,0,0,0,3,0,0,2,4.3,86,84,41475
0,1,0,0,0,1,0,0,2,4.6,92,91,4617
0,1,0,0,0,2,31190,31215,1,2.5,50,33,0
0,0,0,0,0,2,0,0,1,3.1,63,75,84363
0,0,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,1,3.1,63,77,0
0,0,0,0,0,1,894210,903764,2,3.6,72,85,15846
0,1,22,0,22,3,0,0,2,4,79,80,2774
0,1,0,0,0,2,247459,141328,2,4,81,85,14170
0,1,699,0,699,1,0,0,2,4.6,92,91,4617
0,1,0,0,0,2,77740,76520,1,3,60,65,65060
0,1,0,0,0,2,0,0,1,3,60,0,0
0,1,0,0,0,2,0,0,2,4.5,90,89,54210
0,1,0,0,0,3,537448,523515,2,4.2,83,86,37161
0,1,0,0,0,2,0,0,1,2.6,53,59,35234
0,1,0,0,0,2,0,0,1,3.1,62,62,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,60463
0,1,0,0,0,2,0,0,1,2.6,52,49,36845
0,1,0,0,0,2,0,0,1,2.1,43,27,0
0,1,0,0,0,2,616920,597053,2,3.5,70,74,10414
0,1,0,0,0,2,0,0,1,0,0,0,17592
0,1,0,0,0,2,628597,617338,1,3,60,87,58305
0,1,0,0,0,2,44979,43167,2,4,81,84,93150
0,0,0,0,0,2,0,0,2,4.5,91,88,40299
0,1,0,0,0,2,26489,26652,1,3.6,72,80,0
0,1,0,0,0,2,628597,617338,1,3,60,87,58305
0,1,0,0,0,2,111722,106126,2,3.3,65,70,40480
0,1,0,0,0,2,0,0,1,3.6,73,71,0
0,0,0,0,0,2,0,0,2,4.4,88,88,61423
0,1,0,0,0,2,189418,186681,1,3.4,67,76,0
0,1,0,0,0,2,34512,34121,1,3.9,77,24,0
0,1,0,0,0,2,0,0,1,2.5,49,34,12387
0,1,0,0,0,2,0,0,1,3.6,73,71,0
0,1,114,0,114,3,0,0,2,4,79,80,2774
0,1,0,0,0,2,77740,76520,1,3,60,65,65060
0,0,0,0,0,2,0,0,2,4.2,83,82,25709
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,1,2.5,51,41,94243
0,1,0,0,0,2,0,0,1,3.9,77,0,0
0,0,0,0,0,2,0,0,2,4.5,91,53,33221
0,1,0,0,0,2,0,0,2,4.5,90,89,54210
0,1,0,0,0,2,21813,22456,1,3,60,0,0
0,1,0,0,0,2,0,0,1,2.6,53,59,35234
0,1,0,0,0,2,0,0,2,4.5,89,87,82758
0,1,8,0,8,6,0,0,0,2.8,56,59,6416
0,1,0,0,0,2,0,0,1,3.4,68,89,68648
0,0,0,0,0,2,0,0,2,4.2,83,82,25709
0,0,0,0,0,2,0,0,2,4.6,92,91,75353
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,1,2.5,51,41,94243
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,1,3,60,0,0
0,1,0,0,0,2,0,0,1,3,60,0,0
0,1,452,0,452,6,0,0,0,2.8,56,59,6416
0,1,0,0,0,2,416462,418512,1,2.5,50,46,68691
0,1,0,0,0,2,0,0,1,3.4,67,67,0
0,1,0,0,0,5,37718,36462,2,4.3,86,88,34811
0,1,0,0,0,2,0,0,1,2.5,49,34,12387
0,1,0,0,0,2,0,0,1,4,81,77,0
0,0,0,0,0,2,0,0,2,4.4,88,88,61423
0,1,0,0,0,2,44979,43167,2,4,81,84,93150
0,0,0,0,0,8,942649,944949,2,4.6,92,92,18495
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,1,3.9,77,0,0
0,1,0,0,0,2,0,0,1,2.5,51,41,94243
0,0,0,0,0,2,242009,249571,2,3.2,64,65,31016
0,1,0,0,0,2,330704,318461,2,4.3,87,89,18533
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,440208,914158,1,2.8,56,45,23040
0,1,25,0,25,3,0,0,2,4,79,80,2774
0,0,0,0,0,2,0,0,2,4.4,88,88,61423
0,1,0,0,0,2,111722,106126,2,3.3,65,70,40480
0,1,0,0,0,2,4949,4925,1,3,60,68,62759
0,1,0,0,0,2,0,0,1,3.4,68,89,68648
0,1,0,0,0,2,0,0,1,3.5,70,82,60570
0,1,0,0,0,2,0,0,1,0,0,0,61606
0,1,0,0,0,2,0,0,2,4.7,93,90,64783
0,1,0,0,0,5,0,0,1,2.3,45,24,25945
0,1,0,0,0,2,0,0,1,3.1,63,86,91878
0,1,0,0,0,2,31593,30850,1,3.5,63,85,0
0,1,0,0,0,1,0,0,2,4.6,92,91,4617
0,0,0,0,0,2,0,0,2,4.6,92,91,75353
0,0,0,0,0,2,247038,239927,2,4.5,89,89,23405
0,1,0,0,0,2,0,0,1,2.6,53,59,43665
0,1,0,0,0,2,0,0,1,3,60,0,0
0,1,0,0,0,2,0,0,1,3.6,73,89,0
0,1,0,0,0,2,62322,60724,2,4.5,89,92,63072
0,0,2,0,2,2,224402,223919,2,3.1,63,70,1616
0,1,0,0,0,2,28514,26157,1,3,60,72,0
0,1,0,0,0,2,0,0,2,4.7,93,90,64783
0,1,0,0,0,2,457911,402901,2,4,79,87,30890
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,2,3.8,75,98,91187
0,1,0,0,0,2,77740,76520,1,3,60,65,65060
0,1,0,0,0,2,996193,739521,2,4.2,83,80,0
0,1,0,0,0,2,0,0,1,3.3,66,72,0
0,0,0,0,0,2,0,0,2,4.5,89,91,0
0,1,0,0,0,2,9916,9353,1,4.7,93,82,43327
0,1,0,0,0,5,37718,36462,2,4.3,86,88,34811
0,1,0,0,0,2,846903,806206,2,4.7,93,91,19375
0,1,0,0,0,2,0,0,1,0,0,0,30230
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,2,3.8,75,98,91187
0,0,0,0,0,3,0,0,1,1.3,26,24,0
0,0,0,0,0,2,10248,10271,2,4.5,91,90,93026
0,1,0,0,0,3,537448,523515,2,4.2,83,86,37161
0,1,0,0,0,2,0,0,1,2.5,51,41,94243
0,1,0,0,0,2,0,0,1,0.3,7,29,36674
0,1,0,0,0,2,26489,26652,1,3.6,72,80,0
0,1,0,0,0,2,26489,26652,1,3.6,72,80,0
0,1,0,0,0,2,996193,739521,2,4.2,83,80,0
0,1,0,0,0,2,616920,597053,2,3.5,70,74,10414
0,1,0,0,0,2,0,0,1,0.3,7,29,36674
0,1,0,0,0,2,0,0,1,3.6,73,71,0
0,1,0,0,0,2,0,0,1,2.6,53,59,35234
0,1,0,0,0,2,0,0,1,2.5,51,41,94243
0,0,0,0,0,2,0,0,2,4.4,88,88,61423
0,0,0,0,0,2,0,0,1,2.8,56,56,44451
0,0,0,0,0,2,0,0,2,4.4,88,88,61423
0,1,0,0,0,2,46824,46236,1,2.6,52,57,60463
0,1,0,0,0,3,537448,523515,2,4.2,83,86,37161
0,1,0,0,0,6,0,0,0,2.8,56,59,6416
0,1,0,0,0,2,0,0,1,3.6,73,71,0
0,1,0,0,0,2,62322,60724,2,4.5,89,92,63072
0,1,0,0,0,2,34512,34121,1,3.9,77,24,0
0,1,0,0,0,2,0,0,1,3.4,67,67,0
0,1,0,0,0,2,28514,26157,1,3,60,72,0
0,1,0,0,0,2,0,0,1,2.6,52,49,36845
0,1,0,0,0,2,0,0,1,3.4,68,89,68648
0,1,0,0,0,2,28514,26157,1,3,60,72,0
0,1,0,0,0,2,0,0,1,1.7,34,35,32398
0,1,0,0,0,2,4157,4344,1,3.8,76,97,51246
0,1,0,0,0,2,457911,402901,2,4,79,87,30890
0,1,0,0,0,2,0,0,1,2.1,42,43,0
0,1,944,0,944,6,0,0,0,2.8,56,59,6416
0,1,0,0,0,2,246043,515530,1,0,0,0,486
0,1,0,0,0,2,358257,150016,2,3.6,73,71,10352
0,1,0,0,0,2,0,0,1,0,0,0,0
0,0,0,0,0,2,0,0,2,4,81,80,22891
0,1,0,0,0,2,628597,617338,1,3,60,87,58305
0,1,0,0,0,2,62322,60724,2,4.5,89,92,63072
0,0,0,0,0,2,10248,10271,2,4.5,91,90,93026
0,1,0,0,0,5,37718,36462,2,4.3,86,88,34811
0,1,0,0,0,2,0,0,1,2.1,43,27,0
0,1,0,0,0,2,0,0,2,4.7,93,90,56487
0,1,0,0,0,2,0,0,1,3.4,68,89,68648
0,1,0,0,0,1,0,0,2,4.2,83,83,1550
0,0,0,0,0,2,0,0,2,4.5,91,53,33221
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,60463
0,1,0,0,0,2,0,0,1,0,0,0,30230
0,1,0,0,0,2,0,0,1,2.1,42,43,0
0,1,0,0,0,2,0,0,2,4.5,91,90,53149
0,1,0,0,0,2,0,0,1,3.1,63,77,0
0,1,0,0,0,2,44979,43167,2,4,81,84,93150
0,1,0,0,0,2,0,0,1,2.6,53,59,22432
0,1,0,0,0,5,37718,36462,2,4.3,86,88,34811
0,1,0,0,0,2,0,0,2,4,80,80,0
0,1,0,0,0,2,0,0,1,2.6,53,59,22432
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,1,0,0,0,67400
0,1,0,0,0,2,189418,186681,1,3.4,67,76,0
0,1,0,0,0,2,0,0,2,4.1,82,90,8968
0,1,0,0,0,2,616920,597053,2,3.5,70,74,10414
0,0,0,0,0,2,247038,239927,2,4.5,89,89,23405
0,1,0,0,0,2,0,0,2,4.1,82,90,8968
0,1,0,0,0,5,0,0,1,2.2,44,39,0
0,1,0,0,0,2,111722,106126,2,3.3,65,70,40480
0,0,0,0,0,2,0,0,2,4.6,92,91,75353
0,0,0,0,0,2,0,0,2,4,81,80,22891
0,1,0,0,0,2,46824,46236,1,2.6,52,57,60463
0,1,0,0,0,2,0,0,1,3.1,63,74,0
0,1,0,0,0,1,0,0,2,4.2,83,83,1550
0,1,0,0,0,5,0,0,1,2.2,44,39,0
0,1,0,0,0,2,189418,186681,1,3.4,67,76,0
0,1,0,0,0,2,330704,318461,2,4.3,87,89,18533
0,1,0,0,0,2,0,0,1,0,0,0,30230
0,1,0,0,0,2,0,0,1,1.7,34,35,32398
0,1,0,0,0,2,0,0,2,4.1,82,90,8968
0,1,0,0,0,2,149787,144566,1,2.3,45,43,27046
0,1,0,0,0,2,0,0,1,3.1,63,77,0
0,1,0,0,0,2,0,0,1,4,81,77,0
0,1,0,0,0,2,0,0,1,3.1,63,86,91878
0,1,0,0,0,2,0,0,1,4,81,77,0
0,0,0,0,0,2,0,0,2,4.6,92,91,75353
0,0,0,0,0,8,942649,944949,2,4.6,92,92,18495
0,1,272,2,272,2,246043,515530,1,0,0,0,486
0,1,0,0,0,2,246043,515530,1,0,0,0,486
0,0,0,0,0,2,0,0,2,4.5,89,91,0
0,1,0,0,0,2,0,0,1,4,81,77,0
0,1,0,0,0,2,0,0,1,3.9,77,0,0
0,1,0,0,0,2,12055,11750,1,3.3,66,69,0
0,1,0,0,0,2,231947,228432,1,3.7,74,87,0
0,1,0,0,0,2,0,0,1,2.6,53,59,35234
0,1,0,0,0,2,247459,141328,2,4,81,85,14170
0,1,0,0,0,2,0,0,1,3,61,65,0
0,0,0,0,0,2,0,0,1,3.1,63,75,84363
0,1,0,0,0,2,189418,186681,1,3.4,67,76,0
0,1,0,0,0,2,457911,402901,2,4,79,87,30890
0,0,0,0,0,3,0,0,1,1.3,26,24,0
0,1,0,0,0,2,416462,418512,1,2.5,50,46,68691
0,1,0,0,0,2,0,0,1,4.6,92,90,51784
0,1,0,0,0,2,0,0,1,2.6,53,59,35234
0,1,0,0,0,2,0,0,1,0,0,0,17592
0,1,0,0,0,2,17731,17847,1,2.8,56,73,0
0,1,0,0,0,2,1402,1375,1,0,0,0,0
0,0,0,0,0,2,0,0,1,3.1,63,75,84363
0,0,0,0,0,2,0,0,1,3.1,63,75,84363
0,1,0,0,0,2,0,0,1,3.9,77,0,0
0,1,0,0,0,2,46824,46236,1,2.6,52,57,60463
0,0,0,0,0,2,0,0,2,4.5,91,53,33221
0,0,0,0,0,2,0,0,2,4.5,89,91,0
0,1,0,0,0,2,0,0,1,3.1,62,62,0
0,1,0,0,0,2,0,0,1,3.6,73,71,0
0,1,0,0,0,2,0,0,1,2.6,53,59,22432
0,1,0,0,0,2,0,0,1,3.5,70,82,60570
0,1,208,0,208,6,0,0,0,2.8,56,59,6416
0,1,0,0,0,2,4157,4344,1,3.8,76,97,51246
0,1,0,0,0,2,0,0,1,3.4,68,89,68648
0,1,0,0,0,2,0,0,1,3.5,70,82,60570
0,1,0,0,0,2,0,0,2,4.5,89,88,63847
0,1,0,0,0,2,0,0,1,0,0,0,67400
0,1,0,0,0,2,0,0,2,4.5,91,90,53149
0,1,0,0,0,2,0,0,1,3.4,67,67,0
0,1,0,0,0,2,0,0,1,0,0,0,61606
0,1,0,0,0,2,440208,914158,1,2.8,56,45,23040
0,1,0,0,0,2,9916,9353,1,4.7,93,82,0
0,0,0,0,0,2,0,0,2,4.5,91,53,33221
0,1,0,0,0,2,21813,22456,1,3,60,0,0
0,1,0,0,0,2,416462,418512,1,2.5,50,46,68691
0,1,0,0,0,2,0,0,1,3,60,0,0
0,1,0,0,0,2,44979,43167,2,4,81,84,93150
0,1,0,0,0,2,0,0,1,3.1,63,86,91878
0,1,4,1,4,2,246043,515530,1,0,0,0,486
0,1,0,0,0,2,440208,914158,1,2.8,56,45,23040
0,1,0,0,0,2,0,0,1,2.5,51,41,94243
0,1,0,0,0,2,21813,22456,1,3,60,0,0
0,0,0,0,0,2,0,0,1,3,61,73,91245
0,1,0,0,0,2,0,0,2,4.5,91,90,53149
0,1,0,0,0,2,118605,114819,2,4.5,90,91,26413
0,1,0,0,0,2,0,0,1,3.1,62,62,0
0,1,0,0,0,2,13292,13292,1,3,60,0,0
0,0,0,0,0,3,0,0,1,1.3,26,24,0
0,1,0,0,0,2,0,0,1,1.7,34,35,32398
0,1,0,0,0,2,42042,41347,1,4.9,98,97,0
0,1,0,0,0,2,996193,739521,2,4.2,83,80,0
0,1,0,0,0,2,0,0,2,4.1,82,90,8968
0,1,0,0,0,2,0,0,1,3.5,70,39,0
0,1,0,0,0,2,440208,914158,1,2.8,56,45,23040
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,1,0,0,0,17592
0,1,0,0,0,2,0,0,1,3.5,69,92,0
0,1,0,0,0,2,616920,597053,2,3.5,70,74,10414
0,1,0,0,0,2,26489,26652,1,3.6,72,80,0
0,0,0,0,0,2,10248,10271,2,4.5,91,90,93026
0,1,0,0,0,2,0,0,1,0.3,7,29,36674
0,1,0,0,0,2,0,0,1,0,0,0,61606
0,1,0,0,0,2,0,0,1,0,0,0,30230
0,0,0,0,0,2,0,0,1,3.1,63,75,84363
0,1,0,0,0,2,0,0,1,0,0,0,17592
0,1,0,0,0,2,0,0,1,3.9,77,0,0
0,1,0,0,0,2,4949,4925,1,3,60,68,62759
0,0,0,0,0,2,0,0,2,4.6,92,91,75353
0,1,0,0,0,2,149787,144566,1,2.3,45,43,27046
0,1,0,0,0,2,416462,418512,1,2.5,50,46,68691
0,1,0,0,0,2,0,0,2,4.5,91,90,53149
0,1,0,0,0,2,0,0,1,3.1,63,86,91878
0,1,0,0,0,2,0,0,1,3.1,63,86,91878
0,1,0,0,0,2,0,0,1,3.1,63,77,0
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,42042,41347,1,4.9,98,97,0
0,1,0,0,0,2,10255,10664,1,3.3,65,82,0
0,1,0,0,0,2,0,0,1,3.6,73,71,0
0,1,0,0,0,2,0,0,1,3.9,77,0,0
0,1,0,0,0,2,416462,418512,1,2.5,50,46,68691
0,1,0,0,0,5,37718,36462,2,4.3,86,88,34811
0,1,0,0,0,2,0,0,1,3.1,63,77,0
0,1,0,0,0,2,79800,79476,1,2.7,54,49,0
0,1,0,0,0,2,330704,318461,2,4.3,87,89,18533
0,0,0,0,0,2,0,0,2,4.6,92,91,75353
0,1,0,0,0,3,537448,523515,2,4.2,83,86,37161
0,1,0,0,0,2,21813,22456,1,3,60,0,0
0,1,0,0,0,2,0,0,1,0,0,0,17592
0,1,0,0,0,3,0,0,2,4.3,86,84,41475
0,1,0,0,0,2,0,0,1,3.6,73,74,37614
0,1,0,0,0,2,0,0,1,3.4,68,89,68648
0,1,0,0,0,2,0,0,1,3,61,82,0
0,1,0,0,0,2,416462,418512,1,2.5,50,46,68691
0,1,0,0,0,2,0,0,2,4.7,93,90,64783
0,1,0,0,0,2,0,0,1,3.3,66,61,17423
0,1,0,0,0,2,0,0,1,2.1,43,27,0
0,1,0,0,0,2,0,0,1,3.6,73,74,37614
0,0,0,0,0,2,0,0,2,4.5,91,88,40299
0,1,0,0,0,2,358257,150016,2,3.6,73,71,10352
0,1,0,0,0,2,0,0,1,2.6,52,49,36845
0,1,0,0,0,2,34512,34121,1,3.9,77,24,0
0,0,0,0,0,2,0,0,2,4,81,80,22891
0,0,0,0,0,2,10248,10271,2,4.5,91,90,93026
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,1,0,0,0,61606
0,1,0,0,0,2,0,0,1,3.1,63,77,0
0,1,0,0,0,2,0,0,1,3.1,63,86,91878
0,1,0,0,0,2,0,0,1,3.3,66,72,0
0,1,0,0,0,5,0,0,1,2.3,45,24,25945
0,1,0,0,0,2,0,0,1,2.6,53,59,22432
0,1,0,0,0,2,0,0,1,0.3,7,29,36674
0,1,0,0,0,2,0,0,1,3.5,69,92,0
0,1,0,0,0,2,149787,144566,1,2.3,45,43,27046
0,1,0,0,0,2,0,0,1,3.6,73,89,0
0,1,0,0,0,2,846903,806206,2,4.7,93,91,19375
0,1,0,0,0,5,37718,36462,2,4.3,86,88,34811
0,1,0,0,0,2,616920,597053,2,3.5,70,74,10414
0,1,0,0,0,2,79800,79476,1,2.7,54,49,0
0,1,0,0,0,2,79800,79476,1,2.7,54,49,0
0,1,0,0,0,2,77740,76520,1,3,60,65,65060
0,1,598,0,598,6,0,0,0,2.8,56,59,6416
0,1,0,0,0,2,111722,106126,2,3.3,65,70,40480
0,1,0,0,0,2,0,0,1,3.5,70,82,60570
0,0,0,0,0,2,0,0,2,4.4,88,88,61423
0,1,0,0,0,5,37718,36462,2,4.3,86,88,34811
0,0,0,0,0,2,0,0,1,3.1,63,75,84363
0,1,0,0,0,2,628597,617338,1,3,60,87,58305
0,1,0,0,0,2,118605,114819,2,4.5,90,91,26413
0,0,0,0,0,2,0,0,2,4.5,89,91,0
0,1,0,0,0,2,628597,617338,1,3,60,87,58305
0,1,0,0,0,2,0,0,1,1.7,34,35,32398
0,1,0,0,0,2,0,0,1,2.6,53,59,35234
0,1,0,0,0,2,247459,141328,2,4,81,85,14170
0,0,0,0,0,2,242009,249571,2,3.2,64,65,31016
0,1,0,0,0,2,0,0,1,3.1,62,62,0
0,1,0,0,0,2,62322,60724,2,4.5,89,92,63072
0,1,0,0,0,2,0,0,2,3.8,75,98,91187
0,1,0,0,0,2,28514,26157,1,3,60,72,0
0,1,0,0,0,2,0,0,1,3.1,63,74,0
0,1,0,0,0,2,149787,144566,1,2.3,45,43,27046
0,0,0,0,0,2,0,0,2,4.5,91,53,33221
0,1,0,0,0,2,9916,9353,1,4.7,93,82,0
0,1,0,0,0,2,457911,402901,2,4,79,87,30890
0,1,0,0,0,2,31190,31215,1,2.5,50,33,0
0,1,0,0,0,2,0,0,2,4.1,82,90,8968
0,1,0,0,0,2,4949,4925,1,3,60,68,62759
0,1,0,0,0,2,846903,806206,2,4.7,93,91,19375
0,1,0,0,0,2,616920,597053,2,3.5,70,74,10414
0,1,0,0,0,2,118605,114819,2,4.5,90,91,26413
0,1,0,0,0,2,31190,31215,1,2.5,50,33,0
0,1,0,0,0,2,79800,79476,1,2.7,54,49,0
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,6864,6990,1,3,61,61,0
0,1,0,0,0,2,6864,6990,1,3,61,61,0
0,1,0,0,0,2,0,0,1,0,0,0,17592
0,1,0,0,0,2,0,0,1,3.3,66,61,17423
0,0,0,0,0,2,0,0,1,3.1,63,75,84363
0,1,0,0,0,2,0,0,1,3,60,29,0
0,1,0,0,0,2,0,0,1,3,60,0,0
0,1,0,0,0,2,0,0,1,3.4,67,67,0
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,2,0,0,1,0.3,7,29,36674
0,1,0,0,0,2,44979,43167,2,4,81,84,93150
0,1,0,0,0,2,62322,60724,2,4.5,89,92,63072
0,1,0,0,0,2,0,0,1,0,0,0,17592
0,1,0,0,0,2,440208,914158,1,2.8,56,45,23040
0,0,0,0,0,2,0,0,2,4.5,91,53,33221
0,1,0,0,0,2,0,0,1,3.1,62,62,0
0,1,0,0,0,2,0,0,1,2.5,49,34,12387
0,1,0,0,0,2,77740,76520,1,3,60,65,65060
0,1,0,0,0,2,0,0,2,4.6,92,92,48959
0,1,0,0,0,2,0,0,1,3.5,70,82,60570
0,1,0,0,0,2,31593,30850,1,3.5,63,85,0
0,1,0,0,0,2,149787,144566,1,2.3,45,43,27046
0,1,0,0,0,5,37718,36462,2,4.3,86,88,34811
0,1,0,0,0,2,0,0,1,0,0,0,0
0,1,0,0,0,1,0,0,2,4.2,83,83,1550
0,1,0,0,0,2,0,0,1,0,0,0,30230
0,1,0,0,0,2,0,0,2,4.6,92,92,48959
0,1,0,0,0,2,0,0,1,3.9,77,0,0
0,0,0,0,0,2,0,0,1,2.5,50,15,0
0,1,0,0,0,2,0,0,2,4.1,82,90,8968
0,1,0,0,0,2,628597,617338,1,3,60,87,58305
0,1,0,0,0,2,9916,9353,1,4.7,93,82,0
0,1,0,0,0,5,0,0,1,2.3,45,24,25945
0,1,0,0,0,2,77740,76520,1,3,60,65,65060
